,p,BIC,AIC,HQC
0,0,-11.059216858508043,-11.126117157676013,-11.099032710254082
1,1,-11.930280796233202,-12.0142038618374,-11.980224406615246
2,2,-12.22102721042602,-12.32209498854138,-12.281169801416953
3,3,-12.212389414292154,-12.330725327879378,-12.282803085689176
4,4,-12.253915940306653,-12.389644914141144,-12.334673685113367
5,5,-12.276107100752313,-12.429355586890637,-12.367282820910892
6,6,-12.248383387621283,-12.419279391419204,-12.350051910104565
7,7,-12.260850350190262,-12.449523456886855,-12.373087443463898
8,8,-12.23751368076233,-12.444095082645093,-12.360396071627527
9,9,-12.209773432027117,-12.434395956193478,-12.343378822854776
10,10,-12.177185539104217,-12.419983675835319,-12.321592625471727
11,11,-12.145212226109262,-12.40632215787237,-12.300500714851529
12,12,-12.116004125777861,-12.395563756874294,-12.282254753464589
13,13,-12.091446640692713,-12.38959562756869,-12.268741192544342
14,14,-12.058368137396847,-12.375247919635212,-12.246789466652011
15,15,-12.023664895958541,-12.35941872796987,-12.223296943706325
16,16,-12.00441493608542,-12.359187919517666,-12.215342751576195
17,17,-11.967797497672557,-12.341736614558902,-12.19010725912164
18,18,-11.933457101001897,-12.32671124766721,-12.16723613690079
19,19,-11.904241300986627,-12.316961322733508,-12.149578111937123
20,20,-11.894473193243291,-12.326811919839402,-12.151457474330266
21,21,-11.857711940136973,-12.309824222126046,-12.126434603856302
22,22,-11.821527812401266,-12.293570558260908,-12.102081012159815
23,23,-11.834683897095198,-12.326816111265373,-12.12716105130057
24,24,-11.917762820616202,-12.430145642423042,-12.222258637374452
25,25,-11.887611323797618,-12.420408067298068,-12.204221826237932
26,26,-11.856147842712861,-12.409524037486436,-12.184970394958812
27,27,-11.82995380748156,-12.404077240396443,-12.171087141289345
28,28,-11.795664006971418,-12.390704764952991,-12.149208249056231
29,29,-11.784953075247257,-12.401083589078114,-12.151009775319737
30,30,-11.75003447690063,-12.38742956608209,-12.128706636436185
31,31,-11.722607424039582,-12.381444342745766,-12.113999525804257
32,32,-11.69001884932064,-12.370477333477172,-12.094236887678083
33,33,-11.674119960563623,-12.376382276084176,-12.091271472588701
34,34,-11.638069028046106,-12.362320020261109,-12.068263125471693
35,35,-11.602274108639941,-12.348701252952948,-12.045621510664429
36,36,-11.561927477431787,-12.330720931240243,-12.018540544415986
37,37,-11.518834039692868,-12.310186695611293,-11.988826807776107
38,38,-11.478587584074214,-12.292695124499105,-11.962075800740607
39,39,-11.437822572233621,-12.274883525290802,-11.934923732860751
40,40,-11.398405935231757,-12.258621732148294,-11.909239320655319
41,41,-11.365235092131874,-12.248810126076172,-11.88992180726119
42,42,-11.32150754406983,-12.22864923050507,-11.860170557590589
43,43,-11.289908309418845,-12.220827148016522,-11.842672494620912
44,44,-11.25012030055251,-12.205029938714492,-11.817112477322226
45,45,-11.20344267564188,-12.18255997368116,-11.784791653659946
46,46,-11.160663576062987,-12.164208674095073,-11.756500199250736
47,47,-11.121188419814253,-12.149384806413035,-11.731645612072917
48,48,-11.073281052558464,-12.126355635232342,-11.698493864848013
49,49,-11.034992537909773,-12.113175715455847,-11.675098196715835
50,50,-10.997803494803675,-12.101329231599909,-11.65294145204319
