,p,BIC,AIC,HQC
0,0,-11.126581695147147,-11.193481994315118,-11.166397546893187
1,1,-11.926124653720112,-12.01004771932431,-11.976068264102157
2,2,-12.200527103843015,-12.301594881958376,-12.260669694833949
3,3,-12.18358337611302,-12.301919289700244,-12.253997047510042
4,4,-12.22248616780087,-12.35821514163536,-12.303243912607584
5,5,-12.239986162418191,-12.393234648556515,-12.33116188257677
6,6,-12.217960977172014,-12.388856980969935,-12.319629499655296
7,7,-12.227798103739342,-12.416471210435935,-12.34003519701298
8,8,-12.202721143156426,-12.40930254503919,-12.325603534021623
9,9,-12.173355804237728,-12.39797832840409,-12.306961195065387
10,10,-12.141796791682191,-12.384594928413293,-12.286203878049701
11,11,-12.111611922559169,-12.372721854322277,-12.266900411301435
12,12,-12.0795860106126,-12.359145641709032,-12.245836638299327
13,13,-12.051094650721549,-12.349243637597526,-12.228389202573178
14,14,-12.01811045536404,-12.334990237602405,-12.206531784619203
15,15,-11.984937414598562,-12.320691246609892,-12.184569462346346
16,16,-11.96793826378011,-12.322711247212357,-12.178866079270886
17,17,-11.931319363161055,-12.305258480047401,-12.15362912461014
18,18,-11.89768295122067,-12.290937097885983,-12.131461987119563
19,19,-11.870409986674618,-12.2831300084215,-12.115746797625114
20,20,-11.856247556381215,-12.288586282977326,-12.11323183746819
21,21,-11.820865797740057,-12.27297807972913,-12.089588461459385
22,22,-11.786834008795845,-12.258876754655487,-12.067387208554393
23,23,-11.795781753668562,-12.287913967838737,-12.088258907873934
24,24,-11.877629413520172,-12.390012235327012,-12.182125230278421
25,25,-11.847708585951173,-12.380505329451623,-12.164319088391487
26,26,-11.811998561024865,-12.36537475579844,-12.140821113270816
27,27,-11.789628351175542,-12.363751784090425,-12.130761684983327
28,28,-11.756547997189433,-12.351588755171006,-12.110092239274246
29,29,-11.749710251049711,-12.365840764880568,-12.115766951122191
30,30,-11.712235110272985,-12.349630199454447,-12.090907269808541
31,31,-11.682102484484174,-12.340939403190358,-12.073494586248849
32,32,-11.64616400157707,-12.326622485733601,-12.050382039934512
33,33,-11.63089858557621,-12.333160901096763,-12.048050097601289
34,34,-11.591723603338364,-12.315974595553367,-12.021917700763952
35,35,-11.55949494543093,-12.305922089743937,-12.002842347455418
36,36,-11.516983227150426,-12.285776680958882,-11.973596294134625
37,37,-11.473222383716832,-12.264575039635258,-11.943215151800072
38,38,-11.430723717405112,-12.244831257830002,-11.914211934071504
39,39,-11.389450720299308,-12.22651167335649,-11.886551880926438
40,40,-11.35382435889356,-12.214040155810096,-11.864657744317121
41,41,-11.317182938810419,-12.200757972754717,-11.841869653939735
42,42,-11.272032721855277,-12.179174408290518,-11.810695735376036
43,43,-11.249361884767259,-12.180280723364936,-11.802126069969326
44,44,-11.211743640014799,-12.166653278176781,-11.778735816784515
45,45,-11.174877061527459,-12.15399435956674,-11.756226039545526
46,46,-11.13234266437511,-12.135887762407197,-11.72817928756286
47,47,-11.097190969197843,-12.125387355796626,-11.707648161456508
48,48,-11.047631434686256,-12.100706017360134,-11.672844246975805
49,49,-11.003714257179881,-12.081897434725956,-11.643819915985944
50,50,-10.977858116317709,-12.081383853113943,-11.632996073557223
