,p,BIC,AIC,HQC
0,0,-11.070178693170508,-11.137078992338479,-11.109994544916548
1,1,-11.926133459825698,-12.010056525429896,-11.976077070207742
2,2,-12.206801420557577,-12.307869198672938,-12.26694401154851
3,3,-12.196639264385798,-12.314975177973022,-12.26705293578282
4,4,-12.241726884785646,-12.377455858620136,-12.32248462959236
5,5,-12.266422804407574,-12.419671290545898,-12.357598524566153
6,6,-12.239973460240826,-12.410869464038747,-12.341641982724108
7,7,-12.256231853558363,-12.444904960254956,-12.368468946832
8,8,-12.235462749920899,-12.442044151803662,-12.358345140786096
9,9,-12.210389873930378,-12.43501239809674,-12.343995264758037
10,10,-12.179859741406748,-12.42265787813785,-12.324266827774258
11,11,-12.149851753621896,-12.410961685385004,-12.305140242364162
12,12,-12.121947383078297,-12.40150701417473,-12.288198010765024
13,13,-12.096653017867004,-12.394802004742981,-12.273947569718633
14,14,-12.061358298126109,-12.378238080364474,-12.249779627381272
15,15,-12.025081803638917,-12.360835635650247,-12.224713851386701
16,16,-12.000939496191652,-12.355712479623898,-12.211867311682427
17,17,-11.96395695790972,-12.337896074796065,-12.186266719358803
18,18,-11.93215102740605,-12.325405174071363,-12.165930063304943
19,19,-11.906489593935946,-12.319209615682828,-12.151826404886442
20,20,-11.903907376660118,-12.33624610325623,-12.160891657747094
21,21,-11.869561944918173,-12.321674226907247,-12.138284608637502
22,22,-11.833252735418133,-12.305295481277776,-12.113805935176682
23,23,-11.85781671230631,-12.349948926476484,-12.150293866511682
24,24,-11.9250843884256,-12.43746721023244,-12.229580205183849
25,25,-11.89905030233299,-12.43184704583344,-12.215660804773304
26,26,-11.867137998873634,-12.42051419364721,-12.195960551119585
27,27,-11.845450420924719,-12.419573853839601,-12.186583754732503
28,28,-11.814783857309749,-12.40982461529132,-12.16832809939456
29,29,-11.810259617710551,-12.426390131541408,-12.176316317783032
30,30,-11.777311582563318,-12.414706671744778,-12.155983742098872
31,31,-11.757007524742585,-12.41584444344877,-12.14839962650726
32,32,-11.725416298297587,-12.405874782454118,-12.129634336655029
33,33,-11.72335036103916,-12.425612676559712,-12.140501873064238
34,34,-11.694086118678523,-12.418337110893527,-12.124280216104111
35,35,-11.653772399749528,-12.400199544062534,-12.097119801774015
36,36,-11.61955899751605,-12.388352451324506,-12.076172064500248
37,37,-11.577867308836645,-12.36921996475507,-12.047860076919884
38,38,-11.551479232398858,-12.365586772823749,-12.03496744906525
39,39,-11.507252701318258,-12.344313654375439,-12.004353861945388
40,40,-11.484087678852658,-12.344303475769195,-11.99492106427622
41,41,-11.466838826185917,-12.350413860130216,-11.991525541315234
42,42,-11.42095601582777,-12.32809770226301,-11.959619029348529
43,43,-11.38977427620843,-12.320693114806106,-11.942538461410496
44,44,-11.363145977654982,-12.318055615816965,-11.930138154424698
45,45,-11.329608313906585,-12.308725611945865,-11.910957291924651
46,46,-11.295213637474705,-12.29875873550679,-11.891050260662453
47,47,-11.251792391134732,-12.279988777733514,-11.862249583393396
48,48,-11.20382341050688,-12.256897993180758,-11.829036222796429
49,49,-11.158555129477454,-12.23673830702353,-11.798660788283517
50,50,-11.131133326015217,-12.23465906281145,-11.786271283254731
