,p,BIC,AIC,HQC
0,0,-11.059557165643776,-11.126457464811747,-11.099373017389816
1,1,-11.930320222548461,-12.01424328815266,-11.980263832930506
2,2,-12.219436984996317,-12.320504763111678,-12.27957957598725
3,3,-12.211120226749168,-12.329456140336392,-12.28153389814619
4,4,-12.254332079454061,-12.390061053288552,-12.335089824260775
5,5,-12.27849424868634,-12.431742734824663,-12.369669968844919
6,6,-12.250552474469778,-12.421448478267699,-12.35222099695306
7,7,-12.265629397501021,-12.454302504197614,-12.377866490774657
8,8,-12.244152165020664,-12.450733566903427,-12.36703455588586
9,9,-12.218274171852403,-12.442896696018765,-12.351879562680063
10,10,-12.18671109537974,-12.429509232110842,-12.33111818174725
11,11,-12.155505766365689,-12.416615698128798,-12.310794255107956
12,12,-12.127219760215256,-12.406779391311689,-12.293470387901984
13,13,-12.102725316220075,-12.400874303096053,-12.280019868071705
14,14,-12.068613841831624,-12.385493624069989,-12.257035171086788
15,15,-12.03301733878201,-12.36877117079334,-12.232649386529793
16,16,-12.01176860371685,-12.366541587149097,-12.222696419207626
17,17,-11.975014464522275,-12.34895358140862,-12.197324225971359
18,18,-11.941340478946115,-12.334594625611428,-12.175119514845008
19,19,-11.912971686807607,-12.325691708554489,-12.158308497758103
20,20,-11.905914615506601,-12.338253342102712,-12.162898896593576
21,21,-11.86971549236546,-12.321827774354533,-12.138438156084788
22,22,-11.833226888216135,-12.305269634075778,-12.113780087974684
23,23,-11.85048238964714,-12.342614603817315,-12.142959543852513
24,24,-11.928954053905663,-12.441336875712503,-12.233449870663913
25,25,-11.899807886347432,-12.432604629847882,-12.216418388787746
26,26,-11.868791877947896,-12.42216807272147,-12.197614430193847
27,27,-11.843111887229831,-12.417235320144714,-12.184245221037616
28,28,-11.809520503535563,-12.404561261517136,-12.163064745620376
29,29,-11.79978194232023,-12.415912456151087,-12.16583864239271
30,30,-11.765792168189567,-12.403187257371028,-12.144464327725123
31,31,-11.740904459721417,-12.399741378427601,-12.132296561486092
32,32,-11.709017594012675,-12.389476078169206,-12.113235632370117
33,33,-11.697169193177075,-12.399431508697628,-12.114320705202154
34,34,-11.66323945399582,-12.387490446210823,-12.093433551421407
35,35,-11.625238811401111,-12.371665955714118,-12.068586213425599
36,36,-11.586327807471188,-12.355121261279644,-12.042940874455386
37,37,-11.54293710014244,-12.334289756060866,-12.01292986822568
38,38,-11.505133694497168,-12.319241234922059,-11.98862191116356
39,39,-11.46318974054934,-12.300250693606522,-11.96029090117647
40,40,-11.42606932178159,-12.286285118698126,-11.936902707205151
41,41,-11.39529537307424,-12.27887040701854,-11.919982088203557
42,42,-11.350403509656648,-12.257545196091888,-11.889066523177407
43,43,-11.318293016921855,-12.249211855519532,-11.871057202123922
44,44,-11.279585347908062,-12.234494986070045,-11.846577524677778
45,45,-11.23387410465513,-12.21299140269441,-11.815223082673196
46,46,-11.19122945670442,-12.194774554736506,-11.787066079892169
47,47,-11.15152000937417,-12.179716395972953,-11.761977201632835
48,48,-11.103241520147522,-12.1563161028214,-11.728454332437071
49,49,-11.064859593037784,-12.14304277058386,-11.704965251843847
50,50,-11.027600152687727,-12.131125889483961,-11.682738109927243
