,p,BIC,AIC,HQC
0,0,-11.181571802588914,-11.248472101756885,-11.221387654334954
1,1,-11.925708484606792,-12.00963155021099,-11.975652094988837
2,2,-12.220110053069847,-12.321177831185208,-12.28025264406078
3,3,-12.212137664055616,-12.33047357764284,-12.282551335452638
4,4,-12.241010841435441,-12.376739815269932,-12.321768586242156
5,5,-12.251856851580792,-12.405105337719116,-12.343032571739371
6,6,-12.224517916158764,-12.395413919956685,-12.326186438642045
7,7,-12.225025130689032,-12.413698237385624,-12.337262223962668
8,8,-12.195247580195318,-12.401828982078081,-12.318129971060515
9,9,-12.162274092577695,-12.386896616744057,-12.295879483405354
10,10,-12.128787366450913,-12.371585503182015,-12.273194452818423
11,11,-12.097821511538221,-12.35893144330133,-12.253110000280488
12,12,-12.066801356011215,-12.346360987107648,-12.233051983697942
13,13,-12.044509305569704,-12.342658292445682,-12.221803857421333
14,14,-12.015884747010324,-12.332764529248688,-12.204306076265487
15,15,-11.98452669947217,-12.3202805314835,-12.184158747219954
16,16,-11.969443575586308,-12.324216559018554,-12.180371391077083
17,17,-11.933483195853935,-12.30742231274028,-12.155792957303019
18,18,-11.89825176450715,-12.291505911172463,-12.132030800406042
19,19,-11.868635478095616,-12.281355499842498,-12.113972289046112
20,20,-11.854405747557083,-12.286744474153194,-12.111390028644058
21,21,-11.816694376227717,-12.268806658216791,-12.085417039947046
22,22,-11.781122411259751,-12.253165157119394,-12.0616756110183
23,23,-11.79238114460784,-12.284513358778014,-12.084858298813211
24,24,-11.878337272712574,-12.390720094519414,-12.182833089470824
25,25,-11.849020247832254,-12.381816991332704,-12.165630750272568
26,26,-11.835423386573133,-12.388799581346708,-12.164245938819084
27,27,-11.80323936682887,-12.377362799743754,-12.144372700636655
28,28,-11.774972850854628,-12.3700136088362,-12.12851709293944
