,p,BIC,AIC,HQC
0,0,-11.059749294462211,-11.126649593630182,-11.099565146208251
1,1,-11.930136594402425,-12.014059660006623,-11.98008020478447
2,2,-12.218809210614271,-12.319876988729632,-12.278951801605205
3,3,-12.210458714941378,-12.328794628528602,-12.2808723863384
4,4,-12.253839397429852,-12.389568371264343,-12.334597142236566
5,5,-12.278163270544123,-12.431411756682447,-12.369338990702703
6,6,-12.250248203418025,-12.421144207215946,-12.351916725901306
7,7,-12.265524145872007,-12.4541972525686,-12.377761239145645
8,8,-12.244230137828458,-12.450811539711221,-12.367112528693655
9,9,-12.218544528470693,-12.443167052637055,-12.352149919298352
10,10,-12.187120408094852,-12.429918544825954,-12.331527494462362
11,11,-12.156046079121529,-12.417156010884637,-12.311334567863796
12,12,-12.127883393547455,-12.407443024643888,-12.294134021234182
13,13,-12.103375596707565,-12.401524583583543,-12.280670148559194
14,14,-12.069122402593976,-12.386002184832341,-12.25754373184914
15,15,-12.03342484868642,-12.36917868069775,-12.233056896434205
16,16,-12.011884648843523,-12.36665763227577,-12.222812464334298
17,17,-11.975106731581302,-12.349045848467648,-12.197416493030387
18,18,-11.941550792803067,-12.33480493946838,-12.17532982870196
19,19,-11.913334744329688,-12.32605476607657,-12.158671555280185
20,20,-11.906584993686367,-12.338923720282478,-12.163569274773343
21,21,-11.870473799892808,-12.322586081881882,-12.139196463612137
22,22,-11.833968933920678,-12.30601167978032,-12.114522133679227
23,23,-11.851708542423342,-12.343840756593517,-12.144185696628714
24,24,-11.929404629808616,-12.441787451615456,-12.233900446566865
25,25,-11.900424028541742,-12.433220772042192,-12.217034530982056
26,26,-11.869374613391777,-12.422750808165352,-12.198197165637728
27,27,-11.843919332655766,-12.418042765570648,-12.18505266646355
28,28,-11.810462189868876,-12.405502947850447,-12.164006431953688
29,29,-11.80098897961704,-12.417119493447897,-12.16704567968952
30,30,-11.767034304097724,-12.404429393279186,-12.14570646363328
31,31,-11.742370242147283,-12.401207160853467,-12.133762343911958
32,32,-11.710558320706836,-12.391016804863368,-12.114776359064278
33,33,-11.699216847056453,-12.401479162577006,-12.116368359081532
34,34,-11.665596668782037,-12.38984766099704,-12.095790766207625
35,35,-11.627315696150427,-12.373742840463434,-12.070663098174915
36,36,-11.588641208479974,-12.35743466228843,-12.045254275464172
37,37,-11.545239930864769,-12.336592586783194,-12.015232698948008
38,38,-11.5078613635767,-12.32196890400159,-11.991349580243092
39,39,-11.46572506407703,-12.302786017134212,-11.96282622470416
40,40,-11.429027205272913,-12.28924300218945,-11.939860590696474
41,41,-11.398543846794963,-12.282118880739262,-11.92323056192428
42,42,-11.353486450544763,-12.260628136980003,-11.892149464065522
43,43,-11.321397450819525,-12.252316289417202,-11.874161636021592
44,44,-11.282814054471437,-12.23772369263342,-11.849806231241153
45,45,-11.237308531632165,-12.216425829671445,-11.818657509650231
46,46,-11.194785560693523,-12.19833065872561,-11.790622183881272
47,47,-11.155049491240057,-12.183245877838838,-11.76550668349872
48,48,-11.106708994798439,-12.159783577472316,-11.731921807087987
49,49,-11.068332922701046,-12.146516100247121,-11.708438581507108
50,50,-11.03110709950097,-12.134632836297204,-11.686245056740486
