,p,BIC,AIC,HQC
0,0,-11.059192307048868,-11.126092606216838,-11.099008158794907
1,1,-11.930251125048004,-12.014174190652202,-11.980194735430048
2,2,-12.221198907524851,-12.322266685640212,-12.281341498515784
3,3,-12.212490521452148,-12.330826435039372,-12.28290419284917
4,4,-12.253767631801628,-12.389496605636118,-12.334525376608342
5,5,-12.275661994402626,-12.42891048054095,-12.366837714561205
6,6,-12.247973420914006,-12.418869424711927,-12.349641943397287
7,7,-12.260077187108136,-12.448750293804729,-12.372314280381772
8,8,-12.236501908246826,-12.44308331012959,-12.359384299112023
9,9,-12.208533855726916,-12.433156379893278,-12.342139246554575
10,10,-12.175841080605945,-12.418639217337047,-12.320248166973455
11,11,-12.143801813554854,-12.404911745317962,-12.29909030229712
12,12,-12.114498152805716,-12.394057783902149,-12.280748780492443
13,13,-12.089946410668174,-12.388095397544152,-12.267240962519804
14,14,-12.057006643052228,-12.373886425290593,-12.245427972307391
15,15,-12.022428811729835,-12.358182643741165,-12.222060859477619
16,16,-12.003420731373375,-12.358193714805621,-12.21434854686415
17,17,-11.966825740355752,-12.340764857242098,-12.189135501804836
18,18,-11.932411024359894,-12.325665171025207,-12.166190060258787
19,19,-11.903095158975606,-12.315815180722488,-12.148431969926103
20,20,-11.893032721974356,-12.325371448570467,-12.15001700306133
21,21,-11.856216529107861,-12.308328811096935,-12.12493919282719
22,22,-11.820059105639166,-12.292101851498808,-12.100612305397714
23,23,-11.832823902241753,-12.324956116411927,-12.125301056447125
24,24,-11.916242212450404,-12.428625034257244,-12.220738029208654
25,25,-11.88600770078216,-12.41880444428261,-12.202618203222475
26,26,-11.854436591812316,-12.407812786585891,-12.183259144058267
27,27,-11.828222630005994,-12.402346062920877,-12.169355963813778
28,28,-11.793853489087553,-12.388894247069125,-12.147397731172365
29,29,-11.783013351940502,-12.399143865771359,-12.149070052012982
30,30,-11.747993807584503,-12.385388896765964,-12.126665967120058
31,31,-11.720283911874706,-12.37912083058089,-12.11167601363938
32,32,-11.687654843822642,-12.368113327979174,-12.091872882180084
33,33,-11.671328631119998,-12.373590946640551,-12.088480143145077
34,34,-11.635102549982744,-12.359353542197747,-12.065296647408331
35,35,-11.59955682137355,-12.345983965686557,-12.042904223398038
36,36,-11.559088982997368,-12.327882436805824,-12.015702049981567
37,37,-11.516062049028942,-12.307414704947368,-11.986054817112182
38,38,-11.475578426022272,-12.289685966447163,-11.959066642688665
39,39,-11.434958777057169,-12.27201973011435,-11.932059937684299
40,40,-11.395313582244317,-12.255529379160853,-11.906146967667878
41,41,-11.361978409825246,-12.245553443769545,-11.886665124954563
42,42,-11.318382157047864,-12.225523843483105,-11.857045170568624
43,43,-11.286733198456568,-12.217652037054245,-11.839497383658635
44,44,-11.246911636232777,-12.20182127439476,-11.813903813002494
45,45,-11.200154148958363,-12.179271446997644,-11.78150312697643
46,46,-11.15739453070211,-12.160939628734196,-11.753231153889859
47,47,-11.117910076025954,-12.146106462624735,-11.728367268284616
48,48,-11.07001768766481,-12.123092270338688,-11.69523049995436
49,49,-11.031652319318933,-12.109835496865008,-11.671757978124996
50,50,-10.994535378553474,-12.098061115349708,-11.64967333579299
