,p,BIC,AIC,HQC
0,0,-2.36309352221839,-2.446718896178352,-2.4128633369009385
1,1,-2.367569130307274,-2.4682768090323126,-2.4275014627657283
2,2,-2.386870061246347,-2.5047824690476013,-2.4570364174024353
3,3,-2.3616556729221454,-2.49689671702183,-2.442128440233027
4,4,-2.3320720913402915,-2.4847671869040937,-2.422924554247844
5,5,-2.4141191504287054,-2.5843952461379534,-2.515425506160461
6,6,-2.399661173348681,-2.5876467775263934,-2.51149654808029
7,7,-2.3684444964235487,-2.574269703728923,-2.490884961812971
8,8,-2.3729422292691704,-2.596738747975497,-2.5060648193731336
9,9,-2.33873601457657,-2.580637194448036,-2.4826187431602023
10,10,-2.3255155955482056,-2.5856564563315283,-2.480237473799108
11,11,-2.3239219864846916,-2.602439247032006,-2.489563041143109
12,12,-2.3780786218161536,-2.6751107298561143,-2.5547199137333014
13,13,-2.3570594380308063,-2.6727466006053726,-2.544783081167826
14,14,-2.3252711191660658,-2.6597553337510056,-2.524160300046517
15,15,-2.293852760564837,-2.647277846892553,-2.5039917581940836
16,16,-2.261690195029786,-2.6342018276336434,-2.4831644012950993
17,17,-2.2514444570985686,-2.6431901985985498,-2.4843403976642753
18,18,-2.261256788036764,-2.672386123186865,-2.5056621437492446
19,19,-2.2458141204366604,-2.6764784909551453,-2.501817749254568
20,20,-2.211902891761583,-2.6622557319658657,-2.4795948512271826
21,21,-2.1759815598044527,-2.646178333073089,-2.455453130072553
22,22,-2.1386541049689773,-2.6288523410539906,-2.429997812410548
23,23,-2.104542506903223,-2.6149018401167363,-2.407852148301385
24,24,-2.0709596578612617,-2.6016418661612044,-2.386330325218021
25,25,-2.042192848629103,-2.59336189362957,-2.369720954601842
26,26,-2.018513392762327,-2.5903354606950217,-2.358296696749809
27,27,-1.9796928043427313,-2.572336347996804,-2.3318304392410907
28,28,-1.9419159684723506,-2.555551750140848,-2.3065084681223147
29,29,-1.9379259949883858,-2.5727271304504797,-2.3150753223357894
30,30,-1.9209016411401358,-2.5770436447092866,-2.31071121713262
31,31,-1.8935343002089176,-2.571195130878135,-2.2961090334525824
32,32,-1.851853707616165,-2.5512138163326,-2.2673000248168687
33,33,-1.814764608561762,-2.536006986663952,-2.2431904857767075
34,34,-1.774332917706346,-2.5176431465585867,-2.2158479124326074
35,35,-1.746554753557363,-2.512121055416857,-2.2012700376850427
36,36,-1.7056076696144231,-2.4936209597680916,-2.1736360632732277
37,37,-1.7004255970092212,-2.511079537218339,-2.181881603338393
38,38,-1.696564102485315,-2.5300551557774646,-2.191563943358051
39,39,-1.6594008502273143,-2.5159283370765215,-2.1680625029620515
40,40,-1.6160803139899402,-2.495846469927307,-2.138523549082218
41,41,-1.5768431807594865,-2.480053215458102,-2.1131896006694535
42,42,-1.5372072269138022,-2.4640693847932864,-2.087580305945883
43,43,-1.5277526026170076,-2.4784782250146344,-2.092277727929756
44,44,-1.5036990573924147,-2.4785026463494377,-2.082503571178166
45,45,-1.455554061888494,-2.454653345602045,-2.048767304764073
46,46,-1.4465994037733985,-2.470215403766125,-2.0543527594249014
47,47,-1.415467028904398,-2.463824128965901,-2.0378939700308782
48,48,-1.380891499021613,-2.4542175159776813,-2.018127634624423
49,49,-1.3682107772525183,-2.4667370336202175,-2.020393901319073
50,50,-1.3199671692573773,-2.443928567846134,-1.9872373108902164
