,p,BIC,AIC,HQC
0,0,-2.3448279942573533,-2.4284533682173155,-2.394597808939902
1,1,-2.353640540212202,-2.4543482189372403,-2.4135728726706565
2,2,-2.3740605201613905,-2.4919729279626446,-2.4442268763174786
3,3,-2.350840634650679,-2.4860816787503635,-2.4313134019615608
4,4,-2.3244100245942385,-2.4771051201580407,-2.415262487501791
5,5,-2.388528725556454,-2.558804821265702,-2.4898350812882097
6,6,-2.373905854996208,-2.561891459173921,-2.4857412297278176
7,7,-2.3427450504615877,-2.5485702577669618,-2.46518551585101
8,8,-2.3523818424672767,-2.576178361173603,-2.48550443257124
9,9,-2.318638168921618,-2.560539348793084,-2.46252089750525
10,10,-2.3073076257004064,-2.567448486483729,-2.4620295039513085
11,11,-2.3013226210737754,-2.57983988162109,-2.466963675732193
12,12,-2.3625320682753665,-2.659564176315327,-2.539173360192514
13,13,-2.344527799644503,-2.6602149622190687,-2.5322514427815226
14,14,-2.314677951025583,-2.6491621656105226,-2.513567131906034
15,15,-2.281880165678594,-2.63530525200631,-2.4920191633078406
16,16,-2.24949194719475,-2.6220035797986077,-2.4709661534600635
17,17,-2.234947412792792,-2.626693154292773,-2.4678433533584987
18,18,-2.240982487761492,-2.6521118229115928,-2.485387843473972
19,19,-2.23258340708426,-2.663247777602745,-2.488587035902168
20,20,-2.2030206342970096,-2.6533734745012922,-2.4707125937626087
21,21,-2.1696878633454775,-2.6398846366141138,-2.449159433613578
22,22,-2.132829869158654,-2.6230281052436673,-2.424173576600224
23,23,-2.097083961635244,-2.6074432948487574,-2.400393603033406
24,24,-2.074984569274519,-2.6056667775744615,-2.390355236631278
25,25,-2.0426133295965903,-2.5937823745970574,-2.3701414355693293
26,26,-2.0286584883856422,-2.600480556318337,-2.3684417923731242
27,27,-1.9921376316775257,-2.5847811753315986,-2.344275266575885
28,28,-1.9558770554800318,-2.569512837148529,-2.320469555129996
29,29,-1.9300593382164681,-2.564860473678562,-2.3072086655638717
30,30,-1.9007964065865193,-2.55693841015567,-2.2906059825790033
31,31,-1.9022428401870708,-2.579903670856288,-2.3048175734307357
32,32,-1.862691884366865,-2.5620519930833,-2.2781382015675686
33,33,-1.8251131764396702,-2.54635555454186,-2.253539053654616
34,34,-1.7948042606060681,-2.5381144894583088,-2.2363192553323294
35,35,-1.7561009108187693,-2.5216672126782633,-2.2108161949464487
36,36,-1.7219174996250741,-2.5099307897787426,-2.1899458932838787
37,37,-1.7166525357901703,-2.5273064759992883,-2.1981085421193427
38,38,-1.716045015729981,-2.54953606902213,-2.211044856602717
39,39,-1.687692253839369,-2.5442197406885763,-2.196353906574106
40,40,-1.6420070276506376,-2.521773183588004,-2.164450262742916
41,41,-1.609542339778563,-2.512752374477178,-2.14588875968853
42,42,-1.5764186391708714,-2.5032807970503557,-2.126791718202952
43,43,-1.5742117030985503,-2.524937325496177,-2.138736828411299
44,44,-1.5425767779901982,-2.5173803669472212,-2.1213812917759496
45,45,-1.4955000943630192,-2.49459937807657,-2.088713337238598
46,46,-1.4916324070856006,-2.515248407078327,-2.0993857627371035
47,47,-1.4771220512196108,-2.5254791512811137,-2.099548992346091
48,48,-1.4314836912437845,-2.504809708199853,-2.0687198268465945
49,49,-1.4183515412534207,-2.51687779762112,-2.0705346653199754
50,50,-1.3696672912726078,-2.4936286898613647,-2.0369374329054466
