,p,BIC,AIC,HQC
0,0,-2.3378416818093606,-2.4214670557693228,-2.387611496491909
1,1,-2.3472785810525827,-2.447986259777621,-2.407210913511037
2,2,-2.3715698987777345,-2.4894823065789886,-2.4417362549338226
3,3,-2.349691152063021,-2.4849321961627053,-2.4301639193739026
4,4,-2.3243699561129687,-2.477065051676771,-2.4152224190205214
5,5,-2.391556338321001,-2.561832434030249,-2.4928626940527567
6,6,-2.379041023440693,-2.5670266276184055,-2.4908763981723023
7,7,-2.3496255824245535,-2.5554507897299277,-2.4720660478139758
8,8,-2.3582859910287897,-2.582082509735116,-2.491408581132753
9,9,-2.324834182322161,-2.566735362193627,-2.468716910905793
10,10,-2.314106130664247,-2.57424699144757,-2.4688280089151498
11,11,-2.3140260965129302,-2.592543357060245,-2.479667151171348
12,12,-2.366482269455318,-2.6635143774952788,-2.543123561372466
13,13,-2.3451543167922786,-2.6608414793668445,-2.5328779599292983
14,14,-2.3152695017087064,-2.649753716293646,-2.5141586825891578
15,15,-2.2815795366452933,-2.635004622973009,-2.49171853427454
16,16,-2.2490130592753337,-2.6215246918791912,-2.470487265540647
17,17,-2.23939563513724,-2.6311413766372214,-2.472291575702947
18,18,-2.246952525462289,-2.65808186061239,-2.4913578811747694
19,19,-2.238576729553179,-2.669241100071664,-2.4945803583710866
20,20,-2.207188187655815,-2.6575410278600975,-2.4748801471214144
21,21,-2.174048366172299,-2.6442451394409354,-2.4535199364403995
22,22,-2.1360692461612274,-2.6262674822462406,-2.427412953602798
23,23,-2.1047422455587843,-2.6151015787722978,-2.4080518869569465
24,24,-2.080409117189703,-2.6110913254896455,-2.395779784546462
25,25,-2.0428155684065032,-2.5939846134069695,-2.370343674379242
26,26,-2.0219281766339785,-2.593750244566673,-2.3617114806214605
27,27,-1.9848668355418162,-2.577510379195889,-2.3370044704401756
28,28,-1.9445406976460387,-2.558176479314536,-2.3091331972960027
29,29,-1.928964639963981,-2.563765775426075,-2.3061139673113846
30,30,-1.901988173628546,-2.5581301771976968,-2.29179774962103
31,31,-1.8929495047342542,-2.5706103354034715,-2.295524237977919
32,32,-1.8531421290976406,-2.5525022378140756,-2.2685884462983443
