,p,BIC,AIC,HQC
0,0,-2.3420009649506053,-2.4256263389105674,-2.3917707796331538
1,1,-2.3493656797426685,-2.450073358467707,-2.409298012201123
2,2,-2.3722767774875315,-2.4901891852887856,-2.4424431336436196
3,3,-2.3488838582747804,-2.484124902374465,-2.4293566255856622
4,4,-2.322886014231454,-2.475581109795256,-2.4137384771390065
5,5,-2.3885656046468418,-2.5588417003560893,-2.489871960378597
6,6,-2.3741092137351374,-2.56209481791285,-2.485944588466747
7,7,-2.3430872687897804,-2.5489124760951545,-2.4655277341792026
8,8,-2.3542232067280864,-2.578019725434413,-2.4873457968320496
9,9,-2.3206974370589983,-2.5625986169304644,-2.4645801656426305
10,10,-2.310509769916205,-2.570650630699528,-2.4652316481671077
11,11,-2.3064143880417713,-2.584931648589086,-2.472055442700189
12,12,-2.36718457301024,-2.664216681050201,-2.543825864927388
13,13,-2.347629238416962,-2.663316400991528,-2.535352881553982
14,14,-2.317548899994399,-2.6520331145793388,-2.5164380808748503
15,15,-2.284624913455099,-2.638049999782815,-2.4947639110843456
16,16,-2.2525505295728054,-2.6250621621766634,-2.4740247358381193
17,17,-2.237709929026504,-2.629455670526485,-2.4706058695922106
18,18,-2.2440615431690087,-2.6551908783191096,-2.488466898881489
19,19,-2.2359226838320905,-2.6665870543505754,-2.491926312649998
20,20,-2.206182479663504,-2.656535319867787,-2.473874439129103
21,21,-2.1731945931567775,-2.643391366425414,-2.452666163424878
22,22,-2.1360719076675663,-2.6262701437525795,-2.427415615109137
23,23,-2.1005119059094612,-2.6108712391229747,-2.4038215473076234
24,24,-2.079282020162947,-2.6099642284628897,-2.3946526875197063
25,25,-2.046911225610458,-2.598080270610925,-2.374439331583197
26,26,-2.031243601238124,-2.6030656691708187,-2.371026905225606
27,27,-1.9950298968808309,-2.587673440534904,-2.3471675317791902
28,28,-1.9578034600542136,-2.571439241722711,-2.3223959597041777
29,29,-1.9317090346555994,-2.5665101701176933,-2.308858362003003
30,30,-1.9023833543580047,-2.5585253579271554,-2.2921929303504887
31,31,-1.9029371571611424,-2.5805979878303598,-2.3055118904048073
32,32,-1.8637849665095039,-2.563145075225939,-2.2792312837102076
33,33,-1.8267128891826803,-2.54795526728487,-2.255138766397626
34,34,-1.7979374570656363,-2.541247685917877,-2.2394524517918977
35,35,-1.7589472668160053,-2.5245135686754994,-2.2136625509436847
36,36,-1.7249374642760724,-2.512950754429741,-2.192965857934877
37,37,-1.7178717832671255,-2.5285257234762435,-2.199327789596298
38,38,-1.7190154732157696,-2.552506526507919,-2.2140153140885057
39,39,-1.6907808044326644,-2.5473082912818716,-2.199442457167401
40,40,-1.6449858984980057,-2.524752054435372,-2.167429133590284
41,41,-1.6132826518085428,-2.516492686507158,-2.14962907171851
42,42,-1.5809729512369295,-2.5078351091164137,-2.13134603026901
43,43,-1.5778100323691613,-2.528535654766788,-2.14233515768191
44,44,-1.5454727203547673,-2.5202763093117904,-2.1242772341405187
45,45,-1.4983996413509166,-2.497498925064468,-2.0916128842264956
46,46,-1.495319421261766,-2.5189354212544925,-2.103072776913269
47,47,-1.4813522722479453,-2.529709372309448,-2.1037792133744255
48,48,-1.4351743479851136,-2.508500364941182,-2.072410483587924
49,49,-1.4230944423429697,-2.521620698710669,-2.0752775664095244
50,50,-1.3743588674890626,-2.4983202660778194,-2.041629009121902
