,p,BIC,AIC,HQC
0,0,-2.3465775848002184,-2.4302029587601806,-2.396347399482767
1,1,-2.3523515867208364,-2.4530592654458747,-2.412283919179291
2,2,-2.373155880145632,-2.491068287946886,-2.44332223630172
3,3,-2.3501370157526615,-2.485378059852346,-2.4306097830635434
4,4,-2.323981344206226,-2.4766764397700283,-2.4148338071137787
5,5,-2.3879443112630296,-2.558220406972277,-2.489250666994785
6,6,-2.3745278268651164,-2.562513431042829,-2.486363201596726
7,7,-2.34356528351314,-2.549390490818514,-2.466005748902562
8,8,-2.3533668134485493,-2.5771633321548757,-2.4864894035525125
9,9,-2.3195857823197357,-2.5614869621912018,-2.463468510903368
10,10,-2.3088659656744217,-2.5690068264577444,-2.463587843925324
11,11,-2.302992778464416,-2.5815100390117305,-2.4686338331228335
12,12,-2.364383981746572,-2.6614160897865324,-2.5410252736637196
13,13,-2.3465638503972612,-2.6622510129718275,-2.534287493534281
14,14,-2.317173915453261,-2.651658130038201,-2.5160630963337125
15,15,-2.2841433343410413,-2.637568420668757,-2.494282331970288
16,16,-2.2516994852439858,-2.6242111178478438,-2.4731736915092997
17,17,-2.2371743990250885,-2.6289201405250697,-2.4700703395907952
18,18,-2.241946559863907,-2.6530758950140076,-2.486351915576387
19,19,-2.234511799051717,-2.665176169570202,-2.490515427869625
20,20,-2.205180765270608,-2.655533605474891,-2.4728727247362077
21,21,-2.1721398862079586,-2.642336659476595,-2.451611456476059
22,22,-2.13523362616138,-2.6254318622463932,-2.4265773336029506
23,23,-2.0997561060542504,-2.610115439267764,-2.4030657474524126
24,24,-2.078142327219,-2.6088245355189423,-2.393512994575759
25,25,-2.045145570200688,-2.5963146152011554,-2.3726736761734273
26,26,-2.029888602123803,-2.601710670056498,-2.3696719061112854
27,27,-1.9928339519428808,-2.5854774955969537,-2.34497158684124
28,28,-1.9554820568511593,-2.5691178385196567,-2.3200745565011234
29,29,-1.932840786629726,-2.56764192209182,-2.3099901139771295
30,30,-1.9043729326617322,-2.560514936230883,-2.2941825086542162
31,31,-1.902319790995572,-2.5799806216647894,-2.304894524239237
32,32,-1.8618678901198717,-2.5612279988363067,-2.2773142073205754
33,33,-1.8238705917234121,-2.545112969825602,-2.2522964689383578
34,34,-1.7912885933269809,-2.5345988221792215,-2.232803588053242
35,35,-1.753388471639004,-2.518954773498498,-2.2081037557666834
36,36,-1.7184022936999637,-2.5064155838536317,-2.186430687358768
37,37,-1.7119126468429693,-2.5225665870520873,-2.1933686531721417
38,38,-1.7102578031129292,-2.5437488564050783,-2.2052576439856653
39,39,-1.6788646818830955,-2.5353921687323027,-2.187526334617832
40,40,-1.6334789214854901,-2.513245077422857,-2.155922156577768
41,41,-1.5994695365210994,-2.5026795712197147,-2.1358159564310664
42,42,-1.563965147787272,-2.4908273056667563,-2.1143382268193527
43,43,-1.5609150057721382,-2.511640628169765,-2.1254401310848867
44,44,-1.5307729895031852,-2.505576578460208,-2.1095775032889366
45,45,-1.4831656551865138,-2.482264938900065,-2.0763788980620927
46,46,-1.476909914690108,-2.5005259146828345,-2.0846632703416104
47,47,-1.4587755962786781,-2.507132696340181,-2.0812025374051584
48,48,-1.4144112305766732,-2.4877372475327415,-2.051647366179483
49,49,-1.4008571524594888,-2.499383408827188,-2.053040276526044
50,50,-1.3516393166491725,-2.4756007152379294,-2.0189094582820113
