,p,BIC,AIC,HQC
0,0,-2.3455602309524406,-2.4291856049124028,-2.395330045634989
1,1,-2.3514895981473307,-2.4521972768723694,-2.411421930605785
2,2,-2.3736375377130097,-2.491549945514264,-2.443803893869098
3,3,-2.3505741507253295,-2.485815194825014,-2.4310469180362113
4,4,-2.324478399066138,-2.47717349462994,-2.4153308619736906
5,5,-2.387951889739922,-2.55822798544917,-2.4892582454716776
6,6,-2.3744204891142813,-2.562406093291994,-2.4862558638458907
7,7,-2.343274727944323,-2.5490999352496972,-2.465715193333745
8,8,-2.3538189486366803,-2.5776154673430067,-2.4869415387406435
9,9,-2.320206066221209,-2.5621072460926753,-2.4640887948048413
10,10,-2.3090178479821772,-2.5691587087655,-2.4637397262330794
11,11,-2.3033814228422047,-2.5818986833895194,-2.4690224775006224
12,12,-2.3642847397896727,-2.661316847829633,-2.54092603170682
13,13,-2.3462882910160987,-2.6619754535906646,-2.5340119341531184
14,14,-2.3166615529570636,-2.6511457675420034,-2.515550733837515
15,15,-2.2837109214981144,-2.63713600782583,-2.493849919127361
16,16,-2.251374451217653,-2.623886083821511,-2.4728486574829667
17,17,-2.2363377178812796,-2.6280834593812608,-2.4692336584469863
18,18,-2.2426840092262443,-2.653813344376345,-2.4870893649387247
19,19,-2.235226021350198,-2.665890391868683,-2.4912296501681057
20,20,-2.206130310902376,-2.656483151106659,-2.4738222703679753
21,21,-2.1728785103968624,-2.6430752836654987,-2.4523500806649627
22,22,-2.1365896977430583,-2.6267879338280715,-2.4279334051846284
23,23,-2.100961094834276,-2.6113204280477893,-2.404270736232438
24,24,-2.0794034921660343,-2.6100857004659765,-2.394774159522793
25,25,-2.047308421393174,-2.598477466393641,-2.374836527365913
26,26,-2.0322093545946807,-2.6040314225273753,-2.3719926585821627
27,27,-1.9956232532236038,-2.5882667968776767,-2.347760888121963
28,28,-1.958344470801769,-2.5719802524702664,-2.322936970451733
29,29,-1.9338247235659045,-2.5686258590279984,-2.310974050913308
30,30,-1.906682639518381,-2.5628246430875317,-2.296492215510865
31,31,-1.9116491449093571,-2.5893099755785745,-2.314223878153022
32,32,-1.87158230646172,-2.570942415178155,-2.2870286236624238
33,33,-1.8349970076685247,-2.5562393857707146,-2.2634228848834703
34,34,-1.802110398742171,-2.5454206275944116,-2.2436253934684323
35,35,-1.7639872711170304,-2.5295535729765244,-2.21870255524471
36,36,-1.729329420528979,-2.517342710682647,-2.1973578141877836
37,37,-1.7182765738366759,-2.528930514045794,-2.199732580165848
38,38,-1.7179021944185566,-2.551393247710706,-2.2129020352912927
39,39,-1.68808350414436,-2.5446109909935672,-2.196745156879097
40,40,-1.6425329781592366,-2.5222991340966034,-2.1649762132515145
41,41,-1.607478277814123,-2.5106883125127384,-2.14382469772409
42,42,-1.5722876341345706,-2.499149792014055,-2.122660713166651
43,43,-1.570124301622969,-2.5208499240205957,-2.1346494269357175
44,44,-1.5404239080509472,-2.51522749700797,-2.1192284218366986
45,45,-1.492925066698519,-2.49202435041207,-2.086138309574098
46,46,-1.488775179053176,-2.5123911790459026,-2.096528534704679
47,47,-1.4743117604169642,-2.522668860478467,-2.0967387015434444
48,48,-1.429497846847227,-2.5028238638032954,-2.066733982450037
49,49,-1.4131414810392715,-2.5116677374069707,-2.0653246051058263
50,50,-1.3641568311613168,-2.4881182297500737,-2.031426972794156
