,p,BIC,AIC,HQC
0,0,-11.128982579001882,-11.195882878169853,-11.168798430747922
1,1,-11.143952552849637,-11.227875618453835,-11.193896163231681
2,2,-11.133655608349736,-11.234723386465097,-11.19379819934067
3,3,-11.148825611279234,-11.267161524866458,-11.219239282676256
4,4,-11.123786953376216,-11.259515927210707,-11.20454469818293
5,5,-11.109639903230095,-11.262888389368419,-11.200815623388674
6,6,-11.17859564367801,-11.349491647475931,-11.280264166161292
7,7,-11.15289282413829,-11.341565930834882,-11.265129917411926
8,8,-11.162099508576002,-11.368680910458766,-11.284981899441199
9,9,-11.13662160091672,-11.361244125083083,-11.27022699174438
10,10,-11.124121596928873,-11.366919733659975,-11.268528683296383
11,11,-11.108645268550537,-11.369755200313646,-11.263933757292804
12,12,-11.119595964731808,-11.39915559582824,-11.285846592418535
13,13,-11.148076089014163,-11.44622507589014,-11.325370640865792
14,14,-11.126149311619164,-11.443029093857529,-11.314570640874328
15,15,-11.10670516182702,-11.442458993838349,-11.306337209574803
16,16,-11.079577155962868,-11.434350139395114,-11.290504971453643
17,17,-11.0474844863989,-11.421423603285247,-11.269794247847985
18,18,-11.044850144188667,-11.43810429085398,-11.27862918008756
19,19,-11.055267075946965,-11.467987097693847,-11.300603886897461
20,20,-11.026112956461526,-11.458451683057637,-11.283097237548501
21,21,-10.99020473278859,-11.442317014777663,-11.258927396507918
22,22,-10.956428330829876,-11.428471076689519,-11.236981530588425
23,23,-10.91967832889532,-11.411810543065494,-11.212155483100691
24,24,-10.894040769486892,-11.406423591293732,-11.198536586245142
25,25,-10.87456632460842,-11.40736306810887,-11.191176827048734
26,26,-10.85246615337853,-11.405842348152104,-11.18128870562448
27,27,-10.816668976694746,-11.39079240960963,-11.15780231050253
28,28,-10.782706979317222,-11.377747737298794,-11.136251221402034
29,29,-10.749951187847753,-11.36608170167861,-11.116007887920233
30,30,-10.743369867339013,-11.380764956520473,-11.122042026874567
31,31,-10.716792173491358,-11.375629092197542,-11.108184275256033
32,32,-10.676277513374824,-11.356735997531356,-11.080495551732266
