,p,BIC,AIC,HQC
0,0,-11.125615292030506,-11.192515591198477,-11.165431143776546
1,1,-11.141929513128368,-11.225852578732566,-11.191873123510412
2,2,-11.131246639148662,-11.232314417264023,-11.191389230139595
3,3,-11.145997703999258,-11.264333617586482,-11.21641137539628
4,4,-11.120897086499184,-11.256626060333675,-11.201654831305898
5,5,-11.10712124412291,-11.260369730261234,-11.19829696428149
6,6,-11.176510602939805,-11.347406606737726,-11.278179125423087
7,7,-11.15006158549757,-11.338734692194162,-11.262298678771206
8,8,-11.158923144308211,-11.365504546190975,-11.281805535173408
9,9,-11.133371411187346,-11.357993935353708,-11.266976802015005
10,10,-11.120641949019554,-11.363440085750655,-11.265049035387063
11,11,-11.10575447961045,-11.366864411373559,-11.261042968352717
12,12,-11.115664598465006,-11.395224229561439,-11.281915226151733
13,13,-11.14452081012295,-11.442669796998928,-11.32181536197458
14,14,-11.12324803743235,-11.440127819670716,-11.311669366687514
15,15,-11.102276616729839,-11.438030448741168,-11.301908664477622
16,16,-11.075818219342477,-11.430591202774723,-11.286746034833252
17,17,-11.043925024797895,-11.417864141684241,-11.26623478624698
18,18,-11.042790860764638,-11.436045007429952,-11.276569896663531
19,19,-11.052872176984456,-11.465592198731338,-11.298208987934952
20,20,-11.022855980799209,-11.45519470739532,-11.279840261886184
21,21,-10.986144819695529,-11.438257101684602,-11.254867483414857
22,22,-10.954474349457403,-11.426517095317045,-11.235027549215951
23,23,-10.919266188661878,-11.411398402832052,-11.21174334286725
24,24,-10.891706201107286,-11.404089022914127,-11.196202017865536
25,25,-10.869216096390419,-11.402012839890869,-11.185826598830733
26,26,-10.844151915530892,-11.397528110304467,-11.172974467776843
27,27,-10.811536568192473,-11.385660001107356,-11.152669902000257
28,28,-10.777169715596798,-11.37221047357837,-11.13071395768161
29,29,-10.742638544232364,-11.35876905806322,-11.108695244304844
30,30,-10.73366290612853,-11.37105799530999,-11.112335065664084
31,31,-10.706491523890081,-11.365328442596265,-11.097883625654756
32,32,-10.666210366976971,-11.346668851133503,-11.070428405334413
33,33,-10.636306852057778,-11.338569167578331,-11.053458364082857
34,34,-10.593089964539365,-11.317340956754368,-11.023284061964953
35,35,-10.57903417943195,-11.325461323744957,-11.022381581456438
36,36,-10.547459120512274,-11.31625257432073,-11.004072187496472
37,37,-10.520706237610387,-11.312058893528812,-10.990699005693626
38,38,-10.512114783351889,-11.32622232377678,-10.995603000018281
39,39,-10.49435302275456,-11.33141397581174,-10.99145418338169
40,40,-10.452226381167517,-11.312442178084053,-10.963059766591078
41,41,-10.414759503314281,-11.29833453725858,-10.939446218443598
42,42,-10.37067992455777,-11.27782161099301,-10.90934293807853
43,43,-10.328295260864268,-11.259214099461945,-10.881059446066335
44,44,-10.362954679307265,-11.317864317469247,-10.929946856076981
45,45,-10.317956276294858,-11.297073574334139,-10.899305254312925
46,46,-10.299468973280181,-11.303014071312267,-10.89530559646793
47,47,-10.258394369459051,-11.286590756057832,-10.868851561717713
48,48,-10.242945512403226,-11.296020095077104,-10.868158324692775
49,49,-10.211277613592255,-11.28946079113833,-10.851383272398317
50,50,-10.176735145103907,-11.28026088190014,-10.831873102343422
