,p,BIC,AIC,HQC
0,0,-11.127536020056105,-11.194436319224076,-11.167351871802145
1,1,-11.14263040805191,-11.226553473656107,-11.192574018433953
2,2,-11.131754050300092,-11.232821828415453,-11.191896641291025
3,3,-11.146439326728375,-11.264775240315599,-11.216852998125397
4,4,-11.121446594437694,-11.257175568272185,-11.202204339244409
5,5,-11.10800059608125,-11.261249082219575,-11.19917631623983
6,6,-11.177353456766767,-11.348249460564688,-11.279021979250048
7,7,-11.150525988891799,-11.339199095588391,-11.262763082165435
8,8,-11.15929010855707,-11.365871510439833,-11.282172499422266
9,9,-11.13345045627596,-11.358072980442323,-11.26705584710362
10,10,-11.12083794525865,-11.363636081989752,-11.26524503162616
11,11,-11.106247607755407,-11.367357539518515,-11.261536096497673
12,12,-11.11579377173293,-11.395353402829363,-11.282044399419657
13,13,-11.143955344365652,-11.44210433124163,-11.321249896217282
14,14,-11.122666366110838,-11.439546148349203,-11.311087695366002
15,15,-11.101417014510508,-11.437170846521838,-11.301049062258292
16,16,-11.07432360941611,-11.429096592848357,-11.285251424906885
17,17,-11.042235834753184,-11.41617495163953,-11.264545596202268
18,18,-11.041150010209794,-11.434404156875107,-11.274929046108687
19,19,-11.049348551599044,-11.462068573345926,-11.29468536254954
20,20,-11.019307332131735,-11.451646058727846,-11.27629161321871
21,21,-10.983070394043283,-11.435182676032356,-11.251793057762612
22,22,-10.950062977542753,-11.422105723402396,-11.230616177301302
23,23,-10.914718695403105,-11.40685090957328,-11.207195849608476
24,24,-10.889044698259829,-11.401427520066669,-11.193540515018078
25,25,-10.866656032906638,-11.399452776407088,-11.183266535346952
26,26,-10.841987291059416,-11.395363485832991,-11.170809843305367
27,27,-10.808642308831725,-11.382765741746608,-11.14977564263951
28,28,-10.774335806780485,-11.369376564762058,-11.127880048865299
29,29,-10.739786481236251,-11.355916995067108,-11.105843181308732
30,30,-10.731587463723471,-11.368982552904933,-11.110259623259028
31,31,-10.704346186548007,-11.36318310525419,-11.095738288312681
32,32,-10.664628307643158,-11.34508679179969,-11.0688463460006
33,33,-10.635188457354044,-11.337450772874597,-11.052339969379123
34,34,-10.591957419190894,-11.316208411405897,-11.022151516616482
35,35,-10.577114212181963,-11.32354135649497,-11.02046161420645
36,36,-10.545360497368428,-11.314153951176884,-11.001973564352626
37,37,-10.518373136418402,-11.309725792336828,-10.988365904501642
38,38,-10.51177052189496,-11.32587806231985,-10.995258738561352
39,39,-10.495912306992318,-11.3329732600495,-10.993013467619448
40,40,-10.454103837239701,-11.314319634156238,-10.964937222663263
41,41,-10.41675427762457,-11.300329311568868,-10.941440992753886
