,p,BIC,AIC,HQC
0,0,-11.130243753281025,-11.197144052448996,-11.170059605027065
1,1,-11.14817284821595,-11.232095913820148,-11.198116458597994
2,2,-11.137294184356712,-11.238361962472073,-11.197436775347645
3,3,-11.153244604270057,-11.27158051785728,-11.223658275667079
4,4,-11.127207029879985,-11.262936003714476,-11.2079647746867
5,5,-11.11282663841784,-11.266075124556163,-11.20400235857642
6,6,-11.179112105477511,-11.350008109275432,-11.280780627960793
7,7,-11.153121913534186,-11.341795020230778,-11.265359006807824
8,8,-11.162545446372226,-11.36912684825499,-11.285427837237423
9,9,-11.136797900061687,-11.361420424228049,-11.270403290889346
10,10,-11.124368723873259,-11.36716686060436,-11.268775810240768
11,11,-11.109239169164695,-11.370349100927804,-11.264527657906962
12,12,-11.119824195702513,-11.399383826798946,-11.28607482338924
13,13,-11.147742404330376,-11.445891391206354,-11.325036956182005
14,14,-11.12599659721049,-11.442876379448855,-11.314417926465653
15,15,-11.105173761452143,-11.440927593463472,-11.304805809199927
16,16,-11.078027215345761,-11.432800198778008,-11.288955030836537
17,17,-11.045618671065508,-11.419557787951854,-11.267928432514593
18,18,-11.044075681842441,-11.437329828507755,-11.277854717741334
19,19,-11.051388424526014,-11.464108446272895,-11.29672523547651
20,20,-11.020963886352595,-11.453302612948706,-11.27794816743957
21,21,-10.985049728928635,-11.437162010917708,-11.253772392647964
22,22,-10.951933329309929,-11.423976075169572,-11.232486529068478
23,23,-10.916526849392849,-11.408659063563023,-11.20900400359822
24,24,-10.889389192432425,-11.401772014239265,-11.193885009190675
25,25,-10.866831762989753,-11.399628506490203,-11.183442265430067
26,26,-10.842270466531074,-11.39564666130465,-11.171093018777025
27,27,-10.808954889896443,-11.383078322811325,-11.150088223704227
28,28,-10.774496680780139,-11.369537438761713,-11.128040922864953
29,29,-10.740113263271684,-11.356243777102542,-11.106169963344165
30,30,-10.730099731713228,-11.36749482089469,-11.108771891248784
31,31,-10.703582741048177,-11.36241965975436,-11.094974842812851
32,32,-10.663641528935669,-11.3441000130922,-11.06785956729311
33,33,-10.634402525206175,-11.336664840726728,-11.051554037231254
34,34,-10.59118891915077,-11.315439911365774,-11.021383016576358
35,35,-10.576850461253937,-11.323277605566943,-11.020197863278424
36,36,-10.545476408152934,-11.31426986196139,-11.002089475137133
37,37,-10.518398752668443,-11.309751408586868,-10.988391520751682
38,38,-10.510963157226618,-11.325070697651508,-10.99445137389301
39,39,-10.493287815357386,-11.330348768414567,-10.990388975984516
40,40,-10.451429693331264,-11.3116454902478,-10.962263078754825
41,41,-10.414176532721761,-11.29775156666606,-10.938863247851078
42,42,-10.370155617453852,-11.277297303889092,-10.908818630974611
43,43,-10.328074487750985,-11.258993326348662,-10.880838672953052
44,44,-10.361541531371014,-11.316451169532996,-10.92853370814073
45,45,-10.316996374958944,-11.296113672998224,-10.89834535297701
46,46,-10.298447336622457,-11.301992434654544,-10.894283959810206
47,47,-10.256902673882976,-11.285099060481757,-10.867359866141639
48,48,-10.237876433392625,-11.290951016066503,-10.863089245682174
49,49,-10.207881400640566,-11.286064578186641,-10.847987059446629
50,50,-10.173829372127106,-11.27735510892334,-10.82896732936662
