,p,BIC,AIC,HQC
0,0,-11.127103189417987,-11.194003488585958,-11.166919041164027
1,1,-11.143851647691337,-11.227774713295535,-11.193795258073381
2,2,-11.134071346462093,-11.235139124577454,-11.194213937453027
3,3,-11.15205464816708,-11.270390561754304,-11.222468319564102
4,4,-11.127296656336052,-11.263025630170542,-11.208054401142766
5,5,-11.112718784334524,-11.265967270472848,-11.203894504493103
6,6,-11.185458345036828,-11.35635434883475,-11.28712686752011
7,7,-11.15897994257173,-11.347653049268322,-11.271217035845368
8,8,-11.167100077001715,-11.373681478884478,-11.289982467866912
9,9,-11.141025760265087,-11.36564828443145,-11.274631151092747
10,10,-11.12801619890808,-11.370814335639182,-11.27242328527559
11,11,-11.113652493132443,-11.374762424895552,-11.26894098187471
12,12,-11.125601062525007,-11.40516069362144,-11.291851690211734
13,13,-11.15809103056172,-11.456240017437697,-11.335385582413348
14,14,-11.142707107068299,-11.459586889306664,-11.331128436323462
15,15,-11.119725694122712,-11.455479526134042,-11.319357741870496
16,16,-11.093419251874312,-11.448192235306559,-11.304347067365088
17,17,-11.061348702981348,-11.435287819867694,-11.283658464430433
18,18,-11.05718483901547,-11.450438985680783,-11.290963874914363
19,19,-11.061367643742692,-11.474087665489574,-11.306704454693188
20,20,-11.028419594661665,-11.460758321257776,-11.28540387574864
21,21,-10.991706180451132,-11.443818462440206,-11.26042884417046
22,22,-10.958567786390464,-11.430610532250107,-11.239120986149013
23,23,-10.923680381158524,-11.415812595328699,-11.216157535363896
24,24,-10.89660951298906,-11.4089923347959,-11.20110532974731
25,25,-10.872942263563248,-11.405739007063698,-11.189552766003562
26,26,-10.849050722902462,-11.402426917676037,-11.177873275148412
27,27,-10.816939942883707,-11.39106337579859,-11.158073276691491
28,28,-10.781512589531175,-11.376553347512747,-11.135056831615987
29,29,-10.746424756395191,-11.362555270226048,-11.112481456467671
30,30,-10.741985609855497,-11.37938069903696,-11.120657769391054
31,31,-10.716107358640942,-11.374944277347126,-11.107499460405617
32,32,-10.67537528147709,-11.355833765633621,-11.079593319834531
33,33,-10.644708563370193,-11.346970878890746,-11.061860075395272
34,34,-10.60143719619033,-11.325688188405334,-11.031631293615918
35,35,-10.586480771914829,-11.332907916227835,-11.029828173939316
36,36,-10.554138599526175,-11.32293205333463,-11.010751666510373
37,37,-10.527759416435291,-11.319112072353716,-10.99775218451853
38,38,-10.521285684018157,-11.335393224443047,-11.00477390068455
39,39,-10.500957719024836,-11.338018672082017,-10.998058879651966
40,40,-10.460499549344258,-11.320715346260794,-10.971332934767819
41,41,-10.42388937885975,-11.307464412804048,-10.948576093989066
42,42,-10.379797243689746,-11.286938930124986,-10.918460257210505
43,43,-10.337224836088417,-11.268143674686094,-10.889989021290484
44,44,-10.370697384552727,-11.32560702271471,-10.937689561322443
45,45,-10.327572780830124,-11.306690078869405,-10.90892175884819
46,46,-10.311892310845714,-11.3154374088778,-10.907728934033463
47,47,-10.267688639671984,-11.295885026270767,-10.878145831930649
48,48,-10.24650235311818,-11.299576935792057,-10.871715165407728
49,49,-10.215310162120387,-11.293493339666462,-10.85541582092645
50,50,-10.179503633786595,-11.28302937058283,-10.83464159102611
