,p,BIC,AIC,HQC
0,0,-11.128555774271211,-11.195456073439182,-11.168371626017251
1,1,-11.143834775759556,-11.227757841363754,-11.1937783861416
2,2,-11.133521008008623,-11.234588786123984,-11.193663598999557
3,3,-11.14951496925779,-11.267850882845014,-11.219928640654812
4,4,-11.125373879336523,-11.261102853171014,-11.206131624143238
5,5,-11.11190340386151,-11.265151889999833,-11.203079124020089
6,6,-11.183684098627074,-11.354580102424995,-11.285352621110356
7,7,-11.157678919810499,-11.346352026507091,-11.269916013084135
8,8,-11.166847857343289,-11.373429259226052,-11.289730248208485
9,9,-11.140422982599878,-11.36504550676624,-11.274028373427537
10,10,-11.127212543886976,-11.370010680618078,-11.271619630254486
11,11,-11.11386956613952,-11.374979497902629,-11.269158054881787
12,12,-11.119559747811184,-11.399119378907617,-11.285810375497912
13,13,-11.148079140389274,-11.446228127265252,-11.325373692240904
14,14,-11.12538062104754,-11.442260403285905,-11.313801950302704
15,15,-11.103607582633936,-11.439361414645266,-11.30323963038172
16,16,-11.076590442677155,-11.431363426109401,-11.28751825816793
17,17,-11.044399033259857,-11.418338150146203,-11.266708794708942
18,18,-11.04268619223889,-11.435940338904203,-11.276465228137782
19,19,-11.052728249283108,-11.46544827102999,-11.298065060233604
20,20,-11.022043559470076,-11.454382286066187,-11.27902784055705
21,21,-10.98535256938931,-11.437464851378383,-11.254075233108638
22,22,-10.95188909315439,-11.423931839014033,-11.232442292912939
23,23,-10.916780724321056,-11.40891293849123,-11.209257878526428
24,24,-10.891353994303618,-11.403736816110458,-11.195849811061867
25,25,-10.870246399994228,-11.403043143494678,-11.186856902434542
26,26,-10.845085809090492,-11.398462003864067,-11.173908361336442
27,27,-10.811602103117464,-11.385725536032346,-11.152735436925248
28,28,-10.777710644814519,-11.372751402796093,-11.131254886899333
29,29,-10.742864541075143,-11.358995054906,-11.108921241147623
30,30,-10.738613514078246,-11.376008603259708,-11.117285673613802
31,31,-10.712729496069288,-11.371566414775472,-11.104121597833963
32,32,-10.674207939332831,-11.354666423489363,-11.078425977690273
33,33,-10.64379613465898,-11.346058450179532,-11.060947646684058
34,34,-10.60061019907369,-11.324861191288694,-11.030804296499278
35,35,-10.584148502528025,-11.330575646841032,-11.027495904552513
36,36,-10.552321211534808,-11.321114665343265,-11.008934278519007
37,37,-10.524818238862792,-11.316170894781218,-10.994811006946032
38,38,-10.514056506607913,-11.328164047032804,-10.997544723274306
39,39,-10.494947830873352,-11.332008783930533,-10.992048991500482
40,40,-10.453257952663007,-11.313473749579543,-10.964091338086568
41,41,-10.41599730018529,-11.29957233412959,-10.940684015314607
42,42,-10.372590257960052,-11.279731944395293,-10.911253271480811
43,43,-10.329561269959585,-11.260480108557262,-10.882325455161652
44,44,-10.3634880588399,-11.318397697001883,-10.930480235609616
45,45,-10.318964656084633,-11.298081954123914,-10.9003136341027
46,46,-10.301849203280549,-11.305394301312635,-10.897685826468297
47,47,-10.259505444834662,-11.287701831433443,-10.869962637093325
48,48,-10.243368836591968,-11.296443419265845,-10.868581648881516
49,49,-10.211907262195094,-11.290090439741169,-10.852012921001156
50,50,-10.177507341292355,-11.281033078088589,-10.832645298531869
