,p,BIC,AIC,HQC
0,0,-11.126053394205714,-11.192953693373685,-11.165869245951754
1,1,-11.141973483980363,-11.225896549584562,-11.191917094362408
2,2,-11.131322398335062,-11.232390176450423,-11.191464989325995
3,3,-11.146059632404462,-11.264395545991686,-11.216473303801484
4,4,-11.12089203005375,-11.25662100388824,-11.201649774860464
5,5,-11.107115873626059,-11.260364359764383,-11.198291593784639
6,6,-11.176933437773235,-11.347829441571156,-11.278601960256516
7,7,-11.150751797489322,-11.339424904185915,-11.262988890762959
8,8,-11.159266659116648,-11.365848060999411,-11.282149049981845
9,9,-11.133706363134733,-11.358328887301095,-11.267311753962392
10,10,-11.120860599164562,-11.363658735895664,-11.265267685532072
11,11,-11.106316763053599,-11.367426694816707,-11.261605251795865
12,12,-11.115980784628613,-11.395540415725046,-11.28223141231534
13,13,-11.143488298354569,-11.441637285230547,-11.320782850206198
14,14,-11.122259939680369,-11.439139721918734,-11.310681268935532
15,15,-11.10104863571775,-11.436802467729079,-11.300680683465533
16,16,-11.07409708993203,-11.428870073364276,-11.285024905422805
17,17,-11.041908769355343,-11.41584788624169,-11.264218530804428
18,18,-11.040661566498219,-11.433915713163533,-11.274440602397112
19,19,-11.049331527527176,-11.462051549274058,-11.294668338477672
20,20,-11.019205061241662,-11.451543787837773,-11.276189342328637
21,21,-10.982909855642365,-11.435022137631439,-11.251632519361694
22,22,-10.950026572787783,-11.422069318647425,-11.230579772546331
23,23,-10.914663620222393,-11.406795834392568,-11.207140774427765
24,24,-10.888430857357593,-11.400813679164433,-11.192926674115842
25,25,-10.866238407663557,-11.399035151164007,-11.182848910103871
26,26,-10.841662181898712,-11.395038376672288,-11.170484734144663
27,27,-10.808969726031881,-11.383093158946764,-11.150103059839665
28,28,-10.774592348536551,-11.369633106518123,-11.128136590621363
29,29,-10.740042128120859,-11.356172641951716,-11.106098828193339
30,30,-10.73160991734126,-11.369005006522722,-11.110282076876816
31,31,-10.707746317629839,-11.366583236336023,-11.099138419394514
32,32,-10.667445273031028,-11.34790375718756,-11.07166331138847
33,33,-10.637649318712578,-11.33991163423313,-11.054800830737657
34,34,-10.594614567739175,-11.318865559954178,-11.024808665164763
35,35,-10.58026106849556,-11.326688212808566,-11.023608470520047
36,36,-10.548706600868401,-11.317500054676858,-11.0053196678526
37,37,-10.522084616781411,-11.313437272699836,-10.99207738486465
38,38,-10.517635182554331,-11.331742722979222,-11.001123399220724
39,39,-10.502796151299991,-11.339857104357172,-10.999897311927121
40,40,-10.462877216439797,-11.323093013356333,-10.973710601863358
41,41,-10.42340462759178,-11.30697966153608,-10.948091342721098
42,42,-10.379574485915342,-11.286716172350582,-10.918237499436101
43,43,-10.337271568260782,-11.268190406858459,-10.890035753462849
44,44,-10.366241878768927,-11.32115151693091,-10.933234055538643
45,45,-10.32209903094139,-11.30121632898067,-10.903448008959456
46,46,-10.305587825557652,-11.309132923589738,-10.9014244487454
47,47,-10.262502442413183,-11.290698829011964,-10.872959634671846
48,48,-10.242788408550172,-11.29586299122405,-10.868001220839721
49,49,-10.214598312314395,-11.29278148986047,-10.854703971120458
50,50,-10.179883722186215,-11.28340945898245,-10.83502167942573
