,p,BIC,AIC,HQC
0,0,-11.125775090970409,-11.19267539013838,-11.165590942716449
1,1,-11.14272551922942,-11.226648584833619,-11.192669129611465
2,2,-11.132169187050698,-11.233236965166059,-11.192311778041631
3,3,-11.146635077052128,-11.264970990639352,-11.21704874844915
4,4,-11.121768400555219,-11.25749737438971,-11.202526145361933
5,5,-11.107924624152258,-11.261173110290581,-11.199100344310837
6,6,-11.177596542613522,-11.348492546411443,-11.279265065096803
7,7,-11.150882964879056,-11.339556071575648,-11.263120058152694
8,8,-11.15962614101202,-11.366207542894783,-11.282508531877216
9,9,-11.13504401333497,-11.359666537501331,-11.268649404162629
10,10,-11.122778321421226,-11.365576458152328,-11.267185407788736
11,11,-11.108051647814063,-11.369161579577172,-11.26334013655633
12,12,-11.11774566058509,-11.397305291681523,-11.283996288271817
13,13,-11.147633463314815,-11.445782450190793,-11.324928015166444
14,14,-11.127959544984943,-11.444839327223308,-11.316380874240107
15,15,-11.104565566325077,-11.440319398336406,-11.30419761407286
16,16,-11.077030589106528,-11.431803572538774,-11.287958404597303
17,17,-11.044526467448843,-11.41846558433519,-11.266836228897928
18,18,-11.042362577229317,-11.435616723894631,-11.27614161312821
19,19,-11.049904511232375,-11.462624532979257,-11.295241322182871
20,20,-11.019983652427966,-11.452322379024077,-11.27696793351494
21,21,-10.983716000145796,-11.43582828213487,-11.252438663865124
22,22,-10.95111317538101,-11.423155921240653,-11.23166637513956
23,23,-10.915780094682578,-11.407912308852753,-11.20825724888795
24,24,-10.889876559957784,-11.402259381764624,-11.194372376716034
25,25,-10.866831805606115,-11.399628549106565,-11.183442308046429
26,26,-10.842548865745423,-11.395925060518998,-11.171371417991374
27,27,-10.808871708549868,-11.38299514146475,-11.150005042357652
28,28,-10.774183667033238,-11.36922442501481,-11.12772790911805
29,29,-10.739749476354389,-11.355879990185246,-11.105806176426869
30,30,-10.730396919436878,-11.367792008618338,-11.109069078972432
31,31,-10.703694280337926,-11.36253119904411,-11.0950863821026
32,32,-10.663647319158947,-11.344105803315479,-11.06786535751639
33,33,-10.634330160745382,-11.336592476265935,-11.05148167277046
34,34,-10.591101339602847,-11.31535233181785,-11.021295437028435
35,35,-10.576907443093814,-11.323334587406821,-11.020254845118302
36,36,-10.545587073412253,-11.31438052722071,-11.002200140396452
37,37,-10.518499526301166,-11.309852182219592,-10.988492294384406
38,38,-10.510910689351595,-11.325018229776486,-10.994398906017988
39,39,-10.493198591257986,-11.330259544315167,-10.990299751885116
40,40,-10.45138847429499,-11.311604271211527,-10.962221859718552
41,41,-10.413961649317708,-11.297536683262006,-10.938648364447024
42,42,-10.370050052425492,-11.277191738860733,-10.908713065946252
43,43,-10.3279393601474,-11.258858198745077,-10.880703545349467
44,44,-10.362022196271974,-11.316931834433957,-10.92901437304169
45,45,-10.317697451652442,-11.296814749691723,-10.89904642967051
46,46,-10.299326648152496,-11.302871746184582,-10.895163271340245
47,47,-10.257558216630276,-11.285754603229059,-10.86801540888894
48,48,-10.239446583509379,-11.292521166183256,-10.864659395798927
49,49,-10.210313930963073,-11.288497108509148,-10.850419589769135
50,50,-10.179653791298298,-11.283179528094532,-10.834791748537814
