,p,BIC,AIC,HQC
0,0,-11.126038999018878,-11.192939298186849,-11.165854850764918
1,1,-11.14193098033671,-11.225854045940908,-11.191874590718754
2,2,-11.13133950905338,-11.23240728716874,-11.191482100044313
3,3,-11.146466514505121,-11.264802428092345,-11.216880185902143
4,4,-11.121229412053303,-11.256958385887794,-11.201987156860017
5,5,-11.107263982994873,-11.260512469133197,-11.198439703153452
6,6,-11.1767120588688,-11.34760806266672,-11.278380581352081
7,7,-11.150194161173106,-11.338867267869698,-11.262431254446742
8,8,-11.159164335333823,-11.365745737216587,-11.28204672619902
9,9,-11.133666610526726,-11.358289134693088,-11.267272001354385
10,10,-11.120657997747594,-11.363456134478696,-11.265065084115104
11,11,-11.106264744818683,-11.367374676581791,-11.26155323356095
12,12,-11.116351555204004,-11.395911186300436,-11.28260218289073
13,13,-11.144133318037664,-11.442282304913642,-11.321427869889293
14,14,-11.123846042848294,-11.440725825086659,-11.312267372103458
15,15,-11.102264005294806,-11.438017837306136,-11.30189605304259
16,16,-11.075270264368983,-11.43004324780123,-11.286198079859759
17,17,-11.043080420109977,-11.417019536996323,-11.265390181559061
18,18,-11.042211034799683,-11.435465181464997,-11.275990070698576
19,19,-11.049579085367306,-11.462299107114188,-11.294915896317802
20,20,-11.019436808733781,-11.451775535329892,-11.276421089820756
21,21,-10.983202933946854,-11.435315215935928,-11.251925597666183
22,22,-10.950045661650837,-11.42208840751048,-11.230598861409385
23,23,-10.914665138059512,-11.406797352229686,-11.207142292264884
24,24,-10.888888115844521,-11.401270937651361,-11.19338393260277
25,25,-10.866540927216755,-11.399337670717205,-11.18315142965707
26,26,-10.841835296049071,-11.395211490822646,-11.170657848295022
27,27,-10.80912313272788,-11.383246565642763,-11.150256466535664
28,28,-10.774813634957336,-11.36985439293891,-11.12835787704215
29,29,-10.740499882869441,-11.356630396700298,-11.106556582941922
30,30,-10.731177438961062,-11.368572528142524,-11.109849598496618
31,31,-10.704499352959582,-11.363336271665766,-11.095891454724256
32,32,-10.664605898992976,-11.345064383149507,-11.068823937350418
33,33,-10.634867124844913,-11.337129440365466,-11.052018636869992
34,34,-10.591643329491198,-11.315894321706201,-11.021837426916786
35,35,-10.577489355802921,-11.323916500115928,-11.020836757827409
36,36,-10.546204015026332,-11.314997468834788,-11.00281708201053
37,37,-10.519108968713708,-11.310461624632133,-10.989101736796947
38,38,-10.51253390764084,-11.32664144806573,-10.996022124307233
39,39,-10.493293513764533,-11.330354466821714,-10.990394674391663
40,40,-10.451493374130939,-11.311709171047475,-10.9623267595545
41,41,-10.414337601369425,-11.297912635313724,-10.939024316498742
42,42,-10.370490591626623,-11.277632278061864,-10.909153605147383
43,43,-10.328385084670018,-11.259303923267694,-10.881149269872084
44,44,-10.361827242141839,-11.316736880303822,-10.928819418911555
45,45,-10.317169320729322,-11.296286618768603,-10.898518298747389
46,46,-10.298458898819566,-11.302003996851653,-10.894295522007315
47,47,-10.257125069309215,-11.285321455907996,-10.867582261567877
48,48,-10.238793943967892,-11.29186852664177,-10.86400675625744
49,49,-10.208376764643813,-11.286559942189887,-10.848482423449875
50,50,-10.173901124776972,-11.277426861573206,-10.829039082016486
