,p,BIC,AIC,HQC
0,0,-11.126632068366039,-11.19353236753401,-11.166447920112079
1,1,-11.143943353113793,-11.22786641871799,-11.193886963495837
2,2,-11.133764344210865,-11.234832122326226,-11.193906935201799
3,3,-11.146774003790169,-11.265109917377393,-11.21718767518719
4,4,-11.122042340189648,-11.257771314024138,-11.202800084996362
5,5,-11.108444948780559,-11.261693434918882,-11.199620668939138
6,6,-11.178724899812275,-11.349620903610196,-11.280393422295557
7,7,-11.152200982817815,-11.340874089514408,-11.264438076091452
8,8,-11.160887930734024,-11.367469332616787,-11.28377032159922
9,9,-11.134974419445411,-11.359596943611773,-11.26857981027307
10,10,-11.121708415048587,-11.364506551779689,-11.266115501416097
11,11,-11.106367857038755,-11.367477788801864,-11.261656345781022
12,12,-11.116286029559099,-11.395845660655532,-11.282536657245826
13,13,-11.143438362835996,-11.441587349711973,-11.320732914687625
14,14,-11.122259120670357,-11.439138902908722,-11.31068044992552
15,15,-11.10104279404803,-11.43679662605936,-11.300674841795814
16,16,-11.074109462330672,-11.428882445762918,-11.285037277821447
17,17,-11.04194119013897,-11.415880307025317,-11.264250951588055
18,18,-11.040693150357988,-11.433947297023302,-11.274472186256881
19,19,-11.049241070338567,-11.461961092085449,-11.294577881289063
20,20,-11.019190466588324,-11.451529193184435,-11.276174747675299
21,21,-10.982914349215246,-11.43502663120432,-11.251637012934575
22,22,-10.94995919791104,-11.422001943770683,-11.230512397669589
23,23,-10.914536260226214,-11.406668474396389,-11.207013414431586
24,24,-10.888327587366085,-11.400710409172925,-11.192823404124335
25,25,-10.866058089766135,-11.398854833266585,-11.182668592206449
26,26,-10.841377298788437,-11.394753493562012,-11.170199851034388
27,27,-10.808249527881866,-11.382372960796749,-11.14938286168965
28,28,-10.773930645240554,-11.368971403222128,-11.127474887325368
29,29,-10.73944651045958,-11.355577024290437,-11.10550321053206
30,30,-10.730098013126764,-11.367493102308226,-11.10877017266232
31,31,-10.703827457853029,-11.362664376559213,-11.095219559617703
32,32,-10.663871004454217,-11.344329488610748,-11.068089042811659
33,33,-10.634579277116071,-11.336841592636624,-11.05173078914115
34,34,-10.591354864430803,-11.315605856645806,-11.021548961856391
35,35,-10.577387989575323,-11.32381513388833,-11.02073539159981
36,36,-10.54544252623944,-11.314235980047895,-11.002055593223638
37,37,-10.518679507885121,-11.310032163803546,-10.98867227596836
38,38,-10.511167560027166,-11.325275100452057,-10.994655776693559
39,39,-10.493187551784983,-11.330248504842164,-10.990288712412113
40,40,-10.451410985044442,-11.311626781960978,-10.962244370468003
41,41,-10.413972033351564,-11.297547067295863,-10.938658748480881
42,42,-10.370065261575434,-11.277206948010674,-10.908728275096193
43,43,-10.327804270986089,-11.258723109583766,-10.880568456188156
44,44,-10.361735553566836,-11.316645191728819,-10.928727730336552
45,45,-10.317299418301424,-11.296416716340705,-10.89864839631949
46,46,-10.299249738302208,-11.302794836334295,-10.895086361489957
47,47,-10.258297526961304,-11.286493913560086,-10.868754719219968
48,48,-10.239508974016047,-11.292583556689925,-10.864721786305596
49,49,-10.210324336498037,-11.288507514044111,-10.850429995304099
50,50,-10.175967008352554,-11.279492745148788,-10.831104965592068
