,p,BIC,AIC,HQC
0,0,-5.827259857256982,-5.8941601564249515,-5.86707570900302
1,1,-5.814148357897533,-5.898071423501732,-5.8640919682795785
2,2,-5.818951764595474,-5.920019542710835,-5.879094355586407
3,3,-5.797176343559437,-5.915512257146661,-5.867590014956459
4,4,-5.818840453915551,-5.954569427750043,-5.899598198722265
5,5,-5.797130473430789,-5.950378959569111,-5.888306193589369
6,6,-5.855634907904813,-6.026530911702733,-5.957303430388094
7,7,-5.865675761861189,-6.054348868557782,-5.977912855134826
8,8,-5.849864821286258,-6.05644622316902,-5.972747212151455
9,9,-5.919719904986182,-6.144342429152544,-6.05332529581384
10,10,-6.27948781918603,-6.522285955917131,-6.423894905553539
11,11,-6.4498341003769655,-6.710944032140072,-6.605122589119231
12,12,-7.270998522302029,-7.5505581533984625,-7.437249149988756
13,13,-7.243112113773963,-7.541261100649942,-7.420406665625593
14,14,-7.240653436094176,-7.55753321833254,-7.42907476534934
15,15,-7.224531890946206,-7.560285722957537,-7.424163938693991
16,16,-7.213210496477599,-7.567983479909844,-7.424138311968374
17,17,-7.1824036725752425,-7.5563427894615876,-7.404713434024326
18,18,-7.169615862190864,-7.562870008856177,-7.403394898089758
19,19,-7.1328727830805905,-7.545592804827472,-7.378209594031085
20,20,-7.109107210928582,-7.541445937524694,-7.366091492015557
21,21,-7.1154344605729065,-7.56754674256198,-7.3841571242922335
22,22,-7.092353421003486,-7.564396166863129,-7.372906620762036
23,23,-7.054294325403026,-7.5464265395732,-7.346771479608397
24,24,-7.114542744169971,-7.626925565976813,-7.419038560928222
25,25,-7.085970746827135,-7.618767490327587,-7.402581249267449
26,26,-7.065596528625592,-7.618972723399168,-7.394419080871543
27,27,-7.060919843510896,-7.63504327642578,-7.402053177318682
28,28,-7.046434240209035,-7.641474998190608,-7.399978482293849
29,29,-7.068701778089579,-7.6848322919204355,-7.43475847816206
30,30,-7.036647468969522,-7.674042558150983,-7.415319628505078
31,31,-7.025215845923789,-7.684052764629973,-7.416607947688464
32,32,-7.0236943471828885,-7.704152831339419,-7.4279123855403295
33,33,-7.0104865806289975,-7.7127488961495505,-7.4276380926540755
34,34,-6.972199376395448,-7.696450368610451,-7.402393473821036
35,35,-6.932172791816712,-7.678599936129719,-7.3755201938412
36,36,-6.952374840839184,-7.72116829464764,-7.4089879078233825
37,37,-6.918798762035339,-7.710151417953763,-7.388791530118578
38,38,-6.888135353601184,-7.702242894026074,-7.371623570267577
39,39,-6.8509845158946465,-7.6880454689518265,-7.348085676521777
40,40,-6.83698447781377,-7.6972002747303065,-7.3478178632373305
41,41,-6.796046319956211,-7.679621353900509,-7.320733035085527
42,42,-6.75762111518527,-7.66476280162051,-7.29628412870603
43,43,-6.7182428360762305,-7.649161674673907,-7.271007021278297
44,44,-6.704301124814115,-7.659210762976096,-7.27129330158383
45,45,-6.670553918402627,-7.649671216441907,-7.251902896420694
46,46,-6.638554477975147,-7.642099576007232,-7.234391101162895
47,47,-6.596914531265759,-7.625110917864541,-7.207371723524423
48,48,-6.660466677944781,-7.713541260618659,-7.2856794902343305
49,49,-6.610855765526571,-7.689038943072645,-7.250961424332633
50,50,-6.56355984830246,-7.667085585098693,-7.218697805541974
