,p,BIC,AIC,HQC
0,0,-5.8146485269082,-5.88154882607617,-5.854464378654238
1,1,-5.801524190733518,-5.885447256337717,-5.851467801115564
2,2,-5.813087413217167,-5.914155191332528,-5.873230004208099
3,3,-5.790868669236204,-5.909204582823428,-5.861282340633226
4,4,-5.813917066256926,-5.949646040091418,-5.89467481106364
5,5,-5.794183024882686,-5.9474315110210085,-5.885358745041266
6,6,-5.854554109571755,-6.025450113369675,-5.956222632055035
7,7,-5.867742759991514,-6.056415866688107,-5.979979853265151
8,8,-5.855280358306063,-6.061861760188825,-5.9781627491712594
9,9,-5.92356948310954,-6.1481920072759015,-6.057174873937198
10,10,-6.286829040977529,-6.5296271777086305,-6.431236127345038
11,11,-6.455695231179055,-6.716805162942162,-6.610983719921321
12,12,-7.270634196172775,-7.550193827269209,-7.4368848238595024
13,13,-7.242373155747795,-7.540522142623774,-7.419667707599425
14,14,-7.239289568890836,-7.5561693511292,-7.4277108981460005
15,15,-7.2228874187279555,-7.558641250739286,-7.42251946647574
16,16,-7.211833774198385,-7.56660675763063,-7.42276158968916
17,17,-7.18137217430783,-7.555311291194175,-7.4036819357569135
18,18,-7.168030756464802,-7.561284903130115,-7.401809792363696
19,19,-7.1311973046336234,-7.543917326380505,-7.376534115584118
20,20,-7.107386578256038,-7.5397253048521495,-7.364370859343013
21,21,-7.11274646346976,-7.564858745458833,-7.381469127189087
22,22,-7.089874374114174,-7.561917119973817,-7.370427573872724
23,23,-7.051911001605957,-7.544043215776131,-7.344388155811328
24,24,-7.112092656866725,-7.624475478673567,-7.416588473624976
25,25,-7.083295214104908,-7.616091957605359,-7.399905716545222
26,26,-7.063878005272133,-7.617254200045709,-7.392700557518084
27,27,-7.059496924428381,-7.633620357343265,-7.400630258236167
28,28,-7.045258886339092,-7.640299644320665,-7.398803128423906
29,29,-7.068731956467278,-7.6848624702981345,-7.434788656539759
30,30,-7.037226370585537,-7.674621459766998,-7.415898530121093
31,31,-7.027023092762093,-7.685860011468277,-7.418415194526768
32,32,-7.026096197965116,-7.706554682121647,-7.430314236322557
33,33,-7.013657022804361,-7.715919338324914,-7.430808534829439
34,34,-6.974837370946778,-7.699088363161781,-7.405031468372366
35,35,-6.9352446237614425,-7.681671768074449,-7.37859202578593
36,36,-6.954634218975803,-7.7234276727842595,-7.411247285960002
37,37,-6.921269942785488,-7.712622598703912,-7.391262710868727
38,38,-6.890502277798536,-7.7046098182234255,-7.373990494464929
39,39,-6.8522967046681185,-7.6893576577252984,-7.3493978652952485
40,40,-6.835816262733536,-7.696032059650072,-7.346649648157096
41,41,-6.7947647250261,-7.678339758970398,-7.319451440155416
42,42,-6.756376487058924,-7.663518173494165,-7.295039500579684
43,43,-6.716573080058927,-7.647491918656604,-7.269337265260994
44,44,-6.70275946198088,-7.657669100142861,-7.269751638750595
45,45,-6.66785380836064,-7.64697110639992,-7.249202786378707
46,46,-6.637431777060181,-7.640976875092266,-7.23326840024793
47,47,-6.594856982787703,-7.623053369386485,-7.205314175046366
48,48,-6.652091443202826,-7.7051660258767045,-7.277304255492376
49,49,-6.603005483510929,-7.681188661057003,-7.243111142316991
50,50,-6.5563562599030485,-7.659881996699282,-7.211494217142563
