,p,BIC,AIC,HQC
0,0,-5.814276292961008,-5.881176592128978,-5.854092144707046
1,1,-5.801187431863543,-5.885110497467742,-5.851131042245588
2,2,-5.8111512597804,-5.912219037895761,-5.871293850771332
3,3,-5.790603781909644,-5.908939695496867,-5.8610174533066655
4,4,-5.81023724936093,-5.945966223195422,-5.890994994167644
5,5,-5.789254412467002,-5.942502898605324,-5.880430132625581
6,6,-5.850449969908409,-6.021345973706329,-5.95211849239169
7,7,-5.8649016413856625,-6.053574748082256,-5.9771387346593
8,8,-5.848568885357,-6.055150287239763,-5.971451276222197
9,9,-5.923385911630367,-6.148008435796729,-6.056991302458026
10,10,-6.2795901770374165,-6.522388313768518,-6.423997263404926
11,11,-6.4616063347068105,-6.722716266469917,-6.616894823449076
12,12,-7.276429204345172,-7.555988835441606,-7.442679832031899
13,13,-7.247307139386774,-7.545456126262754,-7.424601691238404
14,14,-7.24438612023546,-7.561265902473824,-7.432807449490625
15,15,-7.227713316772294,-7.563467148783625,-7.427345364520079
16,16,-7.2134612899179515,-7.568234273350197,-7.424389105408727
17,17,-7.183572364441174,-7.557511481327519,-7.405882125890257
18,18,-7.16995759489141,-7.5632117415567235,-7.403736630790304
19,19,-7.13297328365588,-7.545693305402762,-7.378310094606374
20,20,-7.109629237902647,-7.541967964498759,-7.366613518989622
21,21,-7.11588627664943,-7.567998558638504,-7.384608940368757
22,22,-7.094987255932834,-7.567030001792476,-7.375540455691383
23,23,-7.05714041616562,-7.5492726303357935,-7.349617570370991
24,24,-7.1132060778429596,-7.625588899649801,-7.41770189460121
25,25,-7.085680254114125,-7.618476997614577,-7.402290756554439
26,26,-7.06600688428357,-7.619383079057146,-7.394829436529521
27,27,-7.062678102089005,-7.6368015350038885,-7.403811435896791
28,28,-7.051739929198674,-7.646780687180247,-7.405284171283488
29,29,-7.085464073953469,-7.701594587784325,-7.4515207740259495
30,30,-7.055795312704949,-7.69319040188641,-7.434467472240505
31,31,-7.038881568061438,-7.697718486767622,-7.4302736698261125
32,32,-7.04143695708633,-7.721895441242861,-7.445654995443771
33,33,-7.021276009872754,-7.7235383253933065,-7.4384275218978315
34,34,-6.986327507860086,-7.710578500075089,-7.4165216052856735
35,35,-6.947787582477413,-7.6942147267904195,-7.3911349845019005
36,36,-6.955346574359105,-7.724140028167561,-7.411959641343303
37,37,-6.921562342931384,-7.712914998849809,-7.391555111014624
38,38,-6.891942923394351,-7.706050463819241,-7.375431140060744
39,39,-6.853875912972704,-7.690936866029884,-7.350977073599834
40,40,-6.839238432550344,-7.69945422946688,-7.350071817973904
41,41,-6.799434610471588,-7.683009644415885,-7.3241213256009035
42,42,-6.764699815514712,-7.671841501949952,-7.303362829035472
43,43,-6.72414971969453,-7.655068558292207,-7.276913904896597
44,44,-6.710224557352615,-7.665134195514597,-7.27721673412233
45,45,-6.672611485129204,-7.651728783168484,-7.253960463147272
46,46,-6.641106264207217,-7.644651362239302,-7.2369428873949655
47,47,-6.6002394149998365,-7.628435801598618,-7.2106966072585
48,48,-6.6544126637763235,-7.707487246450202,-7.279625476065873
49,49,-6.605226871741985,-7.683410049288059,-7.245332530548048
50,50,-6.558240109868808,-7.661765846665041,-7.213378067108322
