,p,BIC,AIC,HQC
0,0,-5.813617844211184,-5.880518143379154,-5.853433695957222
1,1,-5.8004538805940955,-5.884376946198294,-5.850397490976141
2,2,-5.809219696722617,-5.910287474837978,-5.86936228771355
3,3,-5.788032381335433,-5.906368294922657,-5.858446052732455
4,4,-5.810884527704679,-5.94661350153917,-5.891642272511393
5,5,-5.7897080249089825,-5.942956511047305,-5.880883745067562
6,6,-5.847041921066965,-6.017937924864885,-5.948710443550246
7,7,-5.859729103111204,-6.048402209807797,-5.971966196384841
8,8,-5.845108890676066,-6.0516902925588285,-5.967991281541263
9,9,-5.9156655634614825,-6.1402880876278445,-6.049270954289141
10,10,-6.28685590624478,-6.529654042975881,-6.4312629926122895
11,11,-6.460737206412542,-6.721847138175649,-6.616025695154808
12,12,-7.321190938107534,-7.600750569203968,-7.487441565794262
13,13,-7.29645376737528,-7.59460275425126,-7.47374831922691
14,14,-7.299450594661622,-7.616330376899986,-7.487871923916787
15,15,-7.287821894307316,-7.623575726318647,-7.487453942055101
16,16,-7.279595497595167,-7.634368481027413,-7.4905233130859425
17,17,-7.2431840426825165,-7.6171231595688615,-7.4654938041316
18,18,-7.233817902562498,-7.627072049227811,-7.467596938461392
19,19,-7.196737890141416,-7.609457911888298,-7.442074701091911
20,20,-7.172805528225114,-7.605144254821226,-7.429789809312089
21,21,-7.173157998454645,-7.6252702804437185,-7.441880662173972
22,22,-7.154356894387529,-7.626399640247172,-7.434910094146079
23,23,-7.116732194611308,-7.608864408781482,-7.409209348816679
24,24,-7.180869228605071,-7.693252050411913,-7.485365045363322
25,25,-7.149800633583466,-7.682597377083916,-7.46641113602378
26,26,-7.128444615785465,-7.681820810559041,-7.457267168031416
27,27,-7.124428485063766,-7.69855191797865,-7.465561818871552
28,28,-7.1207409975751395,-7.715781755556712,-7.474285239659953
29,29,-7.149607148969475,-7.765737662800331,-7.515663849041955
30,30,-7.120415297722963,-7.757810386904424,-7.499087457258519
31,31,-7.105589623213234,-7.764426541919418,-7.496981724977909
32,32,-7.102350655219815,-7.782809139376345,-7.506568693577256
33,33,-7.086375797236915,-7.788638112757468,-7.503527309261993
34,34,-7.04897643867513,-7.773227430890133,-7.4791705361007175
35,35,-7.0104454842595745,-7.756872628572581,-7.453792886284062
36,36,-7.04841219203035,-7.817205645838806,-7.505025259014548
37,37,-7.018823699303338,-7.8101763552217625,-7.488816467386577
38,38,-6.997091628628642,-7.811199169053531,-7.4805798452950345
39,39,-6.965248427200724,-7.8023093802579035,-7.462349587827854
40,40,-6.959562162640948,-7.819777959557484,-7.470395548064508
41,41,-6.915979301751754,-7.799554335696052,-7.44066601688107
42,42,-6.874855998812244,-7.781997685247484,-7.413519012333004
43,43,-6.834631641319184,-7.765550479916861,-7.387395826521251
44,44,-6.8302013305825,-7.7851109687444815,-7.397193507352215
45,45,-6.795595513838981,-7.774712811878261,-7.376944491857048
46,46,-6.759938639365686,-7.763483737397771,-7.3557752625534345
47,47,-6.720800682804186,-7.748997069402968,-7.33125787506285
48,48,-6.765092834201999,-7.818167416875878,-7.390305646491549
49,49,-6.718351826227806,-7.79653500377388,-7.358457485033869
50,50,-6.673058076493885,-7.776583813290118,-7.328196033733399
