,p,BIC,AIC,HQC
0,0,-5.8125178425476784,-5.879418141715648,-5.8523336942937165
1,1,-5.799443623287872,-5.883366688892071,-5.849387233669917
2,2,-5.811958260930074,-5.913026039045435,-5.872100851921006
3,3,-5.790362014242722,-5.908697927829945,-5.8607756856397435
4,4,-5.810862840327807,-5.946591814162298,-5.891620585134521
5,5,-5.790073814954208,-5.94332230109253,-5.881249535112787
6,6,-5.848741373354556,-6.019637377152476,-5.950409895837836
7,7,-5.861046049945621,-6.049719156642214,-5.973283143219258
8,8,-5.846578871316567,-6.05316027319933,-5.969461262181764
9,9,-5.915695133202772,-6.140317657369134,-6.04930052403043
10,10,-6.279483653354158,-6.52228179008526,-6.423890739721667
11,11,-6.449847832216648,-6.710957763979755,-6.605136320958914
12,12,-7.272292503145727,-7.551852134242161,-7.438543130832454
13,13,-7.244612904313158,-7.542761891189137,-7.421907456164788
14,14,-7.241419000130299,-7.558298782368663,-7.429840329385463
15,15,-7.2253405958796355,-7.561094427890966,-7.42497264362742
16,16,-7.213709515153648,-7.568482498585894,-7.4246373306444235
17,17,-7.183040584251825,-7.55697970113817,-7.405350345700908
18,18,-7.169432650599295,-7.562686797264608,-7.403211686498189
19,19,-7.132569119916819,-7.545289141663701,-7.377905930867313
20,20,-7.108573960508346,-7.540912687104457,-7.365558241595321
21,21,-7.113822371089752,-7.565934653078825,-7.382545034809079
22,22,-7.0910227990298775,-7.56306554488952,-7.371575998788427
23,23,-7.053057665781409,-7.545189879951582,-7.34553481998678
24,24,-7.112026616959985,-7.624409438766826,-7.416522433718235
25,25,-7.083102855205523,-7.615899598705973,-7.399713357645837
26,26,-7.063600208624616,-7.616976403398192,-7.392422760870567
27,27,-7.059006757955496,-7.6331301908703795,-7.400140091763282
28,28,-7.044095972362753,-7.639136730344326,-7.397640214447567
29,29,-7.06707224621745,-7.683202760048306,-7.43312894628993
30,30,-7.035348271956516,-7.672743361137977,-7.414020431492072
31,31,-7.024479165919278,-7.683316084625462,-7.415871267683952
32,32,-7.0226064070046155,-7.703064891161146,-7.426824445362056
33,33,-7.010252106947243,-7.712514422467796,-7.427403618972321
34,34,-6.971907064040664,-7.696158056255667,-7.402101161466252
35,35,-6.931785023768007,-7.678212168081013,-7.375132425792494
36,36,-6.949201598869932,-7.717995052678388,-7.40581466585413
37,37,-6.9148889334088945,-7.706241589327319,-7.384881701492134
38,38,-6.883563136383602,-7.6976706768084915,-7.367051353049995
39,39,-6.846526271092136,-7.683587224149316,-7.343627431719266
40,40,-6.832303781814968,-7.692519578731504,-7.343137167238528
41,41,-6.791460085728827,-7.675035119673125,-7.316146800858143
42,42,-6.753581117065334,-7.660722803500574,-7.292244130586094
43,43,-6.713781397268082,-7.644700235865759,-7.266545582470149
44,44,-6.700521291562661,-7.655430929724643,-7.2675134683323765
45,45,-6.665899620767419,-7.645016918806699,-7.247248598785487
46,46,-6.634440434996156,-7.637985533028242,-7.230277058183905
47,47,-6.593078301495585,-7.621274688094367,-7.203535493754249
48,48,-6.6526770317615185,-7.705751614435397,-7.277889844051068
49,49,-6.6034379531020235,-7.6816211306480975,-7.243543611908086
50,50,-6.556494489086936,-7.660020225883169,-7.21163244632645
