,p,BIC,AIC,HQC
0,0,-5.811500130353041,-5.878400429521011,-5.851315982099079
1,1,-5.798376645792874,-5.8822997113970725,-5.848320256174919
2,2,-5.809593760398807,-5.910661538514168,-5.869736351389739
3,3,-5.788047582765723,-5.906383496352947,-5.858461254162745
4,4,-5.810285676236619,-5.946014650071111,-5.891043421043333
5,5,-5.789376503768182,-5.942624989906504,-5.880552223926761
6,6,-5.8469550936705135,-6.017851097468434,-5.948623616153794
7,7,-5.861437360535726,-6.05011046723232,-5.973674453809363
8,8,-5.84689916474834,-6.0534805666311025,-5.969781555613537
9,9,-5.915963341338609,-6.1405858655049705,-6.049568732166267
10,10,-6.279459681307174,-6.522257818038276,-6.423866767674683
11,11,-6.449866424560182,-6.710976356323289,-6.605154913302448
12,12,-7.273050473835233,-7.5526101049316665,-7.43930110152196
13,13,-7.24468239758712,-7.542831384463099,-7.42197694943875
14,14,-7.241501132236536,-7.5583809144749,-7.4299224614917
15,15,-7.225461484479412,-7.561215316490743,-7.425093532227197
16,16,-7.215291054335338,-7.570064037767583,-7.426218869826113
17,17,-7.1846466278584105,-7.5585857447447555,-7.406956389307494
18,18,-7.171191030890687,-7.564445177556,-7.404970066789581
19,19,-7.134500765896762,-7.547220787643644,-7.379837576847256
20,20,-7.1101041075698985,-7.54244283416601,-7.367088388656874
21,21,-7.11604967685461,-7.5681619588436835,-7.384772340573937
22,22,-7.091085044562223,-7.5631277904218654,-7.371638244320772
23,23,-7.053022674850753,-7.545154889020927,-7.345499829056124
24,24,-7.115707168663977,-7.628089990470818,-7.420202985422227
25,25,-7.084552811737469,-7.6173495552379205,-7.401163314177783
26,26,-7.065302375597215,-7.618678570370791,-7.3941249278431656
27,27,-7.060758525643407,-7.6348819585582905,-7.401891859451193
28,28,-7.047365029740502,-7.642405787722074,-7.4009092718253155
29,29,-7.0713289341119285,-7.687459447942785,-7.437385634184409
30,30,-7.037019204467534,-7.674414293648995,-7.415691364003091
31,31,-7.024183070812015,-7.683019989518199,-7.415575172576689
32,32,-7.022414137235816,-7.702872621392347,-7.426632175593257
33,33,-7.009936146605392,-7.712198462125945,-7.42708765863047
34,34,-6.9715252723835945,-7.695776264598598,-7.401719369809182
35,35,-6.931404727825858,-7.6778318721388645,-7.374752129850346
36,36,-6.950235615818059,-7.719029069626515,-7.4068486828022575
37,37,-6.915842476025032,-7.707195131943457,-7.3858352441082715
38,38,-6.884614695146455,-7.698722235571345,-7.368102911812848
39,39,-6.847103721549464,-7.684164674606644,-7.344204882176594
40,40,-6.833867221263249,-7.694083018179786,-7.34470060668681
41,41,-6.792906619905747,-7.676481653850044,-7.317593335035062
42,42,-6.754884210936016,-7.662025897371256,-7.293547224456776
43,43,-6.714267486104486,-7.645186324702163,-7.267031671306553
44,44,-6.699063715650273,-7.653973353812255,-7.266055892419988
45,45,-6.664277917494706,-7.643395215533986,-7.245626895512774
46,46,-6.632937297121131,-7.636482395153217,-7.22877392030888
47,47,-6.591537630250268,-7.6197340168490495,-7.201994822508931
48,48,-6.658939372157636,-7.712013954831515,-7.284152184447186
49,49,-6.610241909724804,-7.688425087270878,-7.2503475685308665
50,50,-6.562412516320895,-7.665938253117128,-7.217550473560409
