,p,BIC,AIC,HQC
0,0,-5.81472548205114,-5.8816257812191095,-5.854541333797178
1,1,-5.801327138156026,-5.885250203760225,-5.851270748538071
2,2,-5.813956554752413,-5.915024332867774,-5.874099145743346
3,3,-5.79206901642281,-5.910404930010034,-5.862482687819832
4,4,-5.8135592620010215,-5.949288235835513,-5.894317006807736
5,5,-5.792798548852146,-5.946047034990468,-5.883974269010726
6,6,-5.848736531248603,-6.019632535046523,-5.950405053731884
7,7,-5.8600057654100475,-6.048678872106641,-5.972242858683685
8,8,-5.845188852416977,-6.05177025429974,-5.968071243282174
9,9,-5.917602436494356,-6.142224960660718,-6.051207827322014
10,10,-6.281959507840774,-6.524757644571876,-6.426366594208284
11,11,-6.454217181414093,-6.7153271131772,-6.609505670156359
12,12,-7.271193712874987,-7.5507533439714205,-7.437444340561714
13,13,-7.242920402739307,-7.541069389615286,-7.420214954590937
14,14,-7.239601913171155,-7.556481695409519,-7.4280232424263195
15,15,-7.223286248022244,-7.559040080033575,-7.422918295770029
16,16,-7.211921922685689,-7.5666949061179345,-7.422849738176464
17,17,-7.18141358413256,-7.555352701018905,-7.403723345581644
18,18,-7.169181482576142,-7.562435629241455,-7.402960518475036
19,19,-7.132540592107699,-7.545260613854581,-7.377877403058194
20,20,-7.108267250816693,-7.540605977412805,-7.365251531903668
21,21,-7.11312836262889,-7.565240644617964,-7.381851026348217
22,22,-7.0910765241669464,-7.563119270026589,-7.371629723925496
23,23,-7.053063684015762,-7.545195898185936,-7.345540838221133
24,24,-7.112348538941303,-7.624731360748145,-7.416844355699554
25,25,-7.083766879542056,-7.616563623042507,-7.40037738198237
26,26,-7.065093299099992,-7.618469493873568,-7.393915851345943
27,27,-7.059387419331125,-7.633510852246008,-7.400520753138911
28,28,-7.044128134422752,-7.639168892404324,-7.397672376507566
29,29,-7.066894755551587,-7.683025269382443,-7.4329514556240674
30,30,-7.03568591578274,-7.673081004964201,-7.4143580753182965
31,31,-7.024167458584756,-7.68300437729094,-7.415559560349431
32,32,-7.0224148342298305,-7.702873318386361,-7.4266328725872715
