,p,BIC,AIC,HQC
0,0,-11.056150296509642,-11.139775670469604,-11.10592011119219
1,1,-11.897792362385543,-11.998500041110582,-11.957724694843998
2,2,-12.174862047240705,-12.29277445504196,-12.245028403396793
3,3,-12.162808674006007,-12.298049718105691,-12.243281441316888
4,4,-12.207123648078701,-12.359818743642503,-12.297976110986253
5,5,-12.230473561567747,-12.400749657276995,-12.331779917299503
6,6,-12.205062924075536,-12.393048528253248,-12.316898298807144
7,7,-12.22039732557641,-12.426222532881786,-12.342837790965833
8,8,-12.19887176260259,-12.422668281308916,-12.331994352706552
9,9,-12.173023560061607,-12.414924739933072,-12.316906288645239
10,10,-12.142389961150503,-12.402530821933825,-12.297111839401405
11,11,-12.112488545340646,-12.39100580588796,-12.278129599999064
12,12,-12.083364148266877,-12.380396256306838,-12.260005440184026
13,13,-12.055047143126892,-12.37073430570146,-12.242770786263913
14,14,-12.019619357449146,-12.354103572034088,-12.218508538329598
15,15,-11.983413985889545,-12.336839072217261,-12.193552983518792
16,16,-11.960227197560243,-12.332738830164102,-12.181701403825556
17,17,-11.922995465541185,-12.314741207041164,-12.15589140610689
18,18,-11.891182511094947,-12.302311846245049,-12.135587866807427
19,19,-11.865508565996853,-12.296172936515338,-12.12151219481476
20,20,-11.859867180234678,-12.310220020438962,-12.127559139700278
21,21,-11.825587988414885,-12.295784761683521,-12.105059558682985
22,22,-11.789451401925396,-12.27964963801041,-12.080795109366967
23,23,-11.812085621902904,-12.322444955116419,-12.115395263301068
24,24,-11.880797217825616,-12.41147942612556,-12.196167885182376
25,25,-11.854484011440654,-12.405653056441121,-12.182012117413393
26,26,-11.821035790426048,-12.392857858358743,-12.160819094413531
27,27,-11.799095935346202,-12.391739479000275,-12.151233570244562
28,28,-11.769028055329414,-12.382663836997912,-12.133620554979379
29,29,-11.765476744486477,-12.400277879948572,-12.142626071833881
30,30,-11.731459183822382,-12.387601187391533,-12.121268759814868
31,31,-11.710708695513102,-12.38836952618232,-12.113283428756766
32,32,-11.677958590363748,-12.377318699080183,-12.093404907564452
33,33,-11.675356114698964,-12.396598492801154,-12.10378199191391
34,34,-11.645062273775382,-12.388372502627623,-12.086577268501644
35,35,-11.604987279032388,-12.370553580891883,-12.059702563160068
36,36,-11.570799161907715,-12.358812452061384,-12.03882755556652
37,37,-11.529362726917206,-12.340016667126323,-12.010818733246378
38,38,-11.505783779109066,-12.339274832401216,-12.000783619981801
39,39,-11.46102795924776,-12.317555446096968,-11.969689611982497
40,40,-11.44685226724176,-12.326618423179125,-11.969295502334036
41,41,-11.436577284917343,-12.339787319615958,-11.97292370482731
42,42,-11.393856618687684,-12.320718776567167,-11.944229697719763
43,43,-11.370090722228467,-12.320816344626094,-11.934615847541215
44,44,-11.357273741095723,-12.332077330052746,-11.936078254881474
45,45,-11.342186789006158,-12.341286072719708,-11.935400031881736
46,46,-11.316873382726536,-12.340489382719262,-11.924626738378038
47,47,-11.274974487295422,-12.323331587356925,-11.897401428421903
48,48,-11.22999146845564,-12.303317485411709,-11.867227604058451
49,49,-11.180480706583552,-12.27900696295125,-11.832663830650105
50,50,-11.1683228821835,-12.292284280772256,-11.835593023816338
