,p,BIC,AIC,HQC
0,0,-11.03724608238381,-11.120871456343771,-11.087015897066358
1,1,-11.899663000700533,-12.000370679425572,-11.959595333158989
2,2,-12.196148412737962,-12.314060820539217,-12.26631476889405
3,3,-12.184975277446776,-12.32021632154646,-12.265448044757658
4,4,-12.21777218526694,-12.370467280830741,-12.308624648174492
5,5,-12.230709506169234,-12.400985601878482,-12.33201586190099
6,6,-12.204708851541689,-12.3926944557194,-12.316544226273297
7,7,-12.207512632054318,-12.413337839359691,-12.329953097443738
8,8,-12.178538353303578,-12.402334872009904,-12.31166094340754
9,9,-12.145982948195973,-12.387884128067439,-12.289865676779606
10,10,-12.11237514599914,-12.372516006782462,-12.267097024250042
11,11,-12.080450483015662,-12.358967743562976,-12.24609153767408
12,12,-12.049858465444673,-12.346890573484634,-12.226499757361822
13,13,-12.026328746620237,-12.342015909194803,-12.214052389757256
14,14,-11.996935362319329,-12.33141957690427,-12.19582454319978
15,15,-11.965471527845668,-12.318896614173383,-12.175610525474914
16,16,-11.951077240471815,-12.323588873075673,-12.172551446737128
17,17,-11.914963841135787,-12.306709582635767,-12.147859781701493
18,18,-11.879376073141113,-12.290505408291216,-12.123781428853594
19,19,-11.848679119357362,-12.279343489875847,-12.10468274817527
20,20,-11.833463700896619,-12.283816541100903,-12.101155660362219
21,21,-11.79596359163039,-12.266160364899026,-12.07543516189849
22,22,-11.760636163441383,-12.250834399526397,-12.051979870882954
23,23,-11.765708170405533,-12.276067503619048,-12.069017811803697
24,24,-11.857137255963782,-12.387819464263725,-12.172507923320541
25,25,-11.825279579621977,-12.376448624622444,-12.152807685594716
26,26,-11.79286479717077,-12.364686865103465,-12.132648101158253
27,27,-11.765569537318553,-12.358213080972627,-12.117707172216914
28,28,-11.729774342398798,-12.343410124067296,-12.094366842048762
29,29,-11.716856085669786,-12.35165722113188,-12.09400541301719
30,30,-11.680287479273412,-12.336429482842563,-12.070097055265897
31,31,-11.648676267597983,-12.326337098267201,-12.051251000841647
32,32,-11.61606794814596,-12.315428056862395,-12.031514265346663
33,33,-11.59453441035762,-12.31577678845981,-12.022960287572566
34,34,-11.557362440334492,-12.300672669186733,-11.998877435060754
35,35,-11.524322051898261,-12.289888353757757,-11.979037336025941
36,36,-11.482806357062962,-12.270819647216632,-11.950834750721768
37,37,-11.44044530009095,-12.251099240300066,-11.921901306420121
38,38,-11.398667488788828,-12.232158542080978,-11.893667329661563
39,39,-11.358611237480067,-12.215138724329275,-11.867272890214805
40,40,-11.318255444715245,-12.198021600652611,-11.840698679807522
41,41,-11.286150885024071,-12.189360919722686,-11.822497304934037
42,42,-11.241363064721222,-12.168225222600705,-11.791736143753301
43,43,-11.210085406465879,-12.160811028863506,-11.774610531778627
44,44,-11.16981233299638,-12.144615921953402,-11.74861684678213
45,45,-11.123997265496643,-12.123096549210192,-11.71721050837222
46,46,-11.081798245524402,-12.105414245517128,-11.689551601175904
47,47,-11.041554149144526,-12.089911249206029,-11.663981090271006
48,48,-10.992473421577271,-12.06579943853334,-11.629709557180082
49,49,-10.9539252863907,-12.052451542758398,-11.606108410457253
50,50,-10.917330989544691,-12.041292388133447,-11.58460113117753
