,p,BIC,AIC,HQC
0,0,-11.033342907365721,-11.116968281325683,-11.08311272204827
1,1,-11.901534441543257,-12.002242120268296,-11.961466774001712
2,2,-12.196747027022093,-12.314659434823348,-12.266913383178181
3,3,-12.18648245235106,-12.321723496450744,-12.266955219661941
4,4,-12.222159625258143,-12.374854720821945,-12.313012088165696
5,5,-12.238084410076535,-12.408360505785783,-12.339390765808291
6,6,-12.211231679381628,-12.39921728355934,-12.323067054113237
7,7,-12.21685978551577,-12.422684992821145,-12.339300250905191
8,8,-12.189330760697088,-12.413127279403414,-12.32245335080105
9,9,-12.157892154166834,-12.3997933340383,-12.301774882750466
10,10,-12.124130206811959,-12.38427106759528,-12.27885208506286
11,11,-12.09177292339658,-12.370290183943894,-12.257413978054997
12,12,-12.06144959732916,-12.35848170536912,-12.238090889246308
13,13,-12.037646947288046,-12.353334109862613,-12.225370590425067
14,14,-12.00723438081491,-12.341718595399852,-12.206123561695362
15,15,-11.974738586557176,-12.328163672884891,-12.184877584186422
16,16,-11.959178953890763,-12.331690586494622,-12.180653160156076
17,17,-11.922928431253549,-12.314674172753529,-12.155824371819255
18,18,-11.887529158298275,-12.298658493448377,-12.131934514010755
19,19,-11.856961970331376,-12.287626340849862,-12.112965599149284
20,20,-11.842958719118478,-12.293311559322762,-12.110650678584078
21,21,-11.805493295615983,-12.27569006888462,-12.084964865884084
22,22,-11.769865463569145,-12.26006369965416,-12.061209171010717
23,23,-11.776636278824563,-12.286995612038078,-12.079945920222727
24,24,-11.867157551696595,-12.397839759996538,-12.182528219053355
25,25,-11.835624007292523,-12.38679305229299,-12.163152113265262
26,26,-11.80393208148312,-12.375754149415815,-12.143715385470603
27,27,-11.776426283611064,-12.369069827265138,-12.128563918509425
28,28,-11.740757970044204,-12.354393751712701,-12.105350469694168
29,29,-11.727449551601284,-12.362250687063378,-12.104598878948687
30,30,-11.691268036332191,-12.347410039901343,-12.081077612324677
31,31,-11.660460576931909,-12.338121407601127,-12.063035310175573
32,32,-11.628573334167255,-12.32793344288369,-12.04401965136796
33,33,-11.608694347224128,-12.32993672532632,-12.037120224439075
34,34,-11.5722930534075,-12.315603282259742,-12.013808048133763
35,35,-11.539487450729652,-12.305053752589147,-11.994202734857332
36,36,-11.498660751157443,-12.286674041311112,-11.966689144816248
37,37,-11.456511933387123,-12.267165873596241,-11.937967939716296
38,38,-11.41604165706021,-12.24953271035236,-11.911041497932946
39,39,-11.376662263575707,-12.233189750424915,-11.885323916310444
40,40,-11.335453707776706,-12.215219863714072,-11.857896942868983
41,41,-11.304095061995971,-12.207305096694586,-11.840441481905938
42,42,-11.260530527183983,-12.187392685063466,-11.810903606216062
43,43,-11.227034351137922,-12.177759973535549,-11.79155947645067
44,44,-11.1883889886461,-12.163192577603123,-11.767193502431851
45,45,-11.141485581782153,-12.140584865495702,-11.73469882465773
46,46,-11.100585602081239,-12.124201602073965,-11.70833895773274
47,47,-11.059669995936819,-12.108027095998322,-11.6820969370633
48,48,-11.01249957469078,-12.085825591646849,-11.64973571029359
49,49,-10.973338418386419,-12.071864674754117,-11.625521542452972
50,50,-10.937104880817861,-12.061066279406617,-11.6043750224507
