,p,BIC,AIC,HQC
0,0,-11.03226659452353,-11.115891968483492,-11.08203640920608
1,1,-11.90279648034269,-12.00350415906773,-11.962728812801146
2,2,-12.195536483639605,-12.31344889144086,-12.265702839795694
3,3,-12.186090917473834,-12.321331961573518,-12.266563684784716
4,4,-12.224842659771573,-12.377537755335375,-12.315695122679125
5,5,-12.243939277805493,-12.414215373514741,-12.34524563353725
6,6,-12.21651408364115,-12.404499687818861,-12.328349458372758
7,7,-12.225432485480166,-12.431257692785541,-12.347872950869588
8,8,-12.199778186723735,-12.423574705430061,-12.332900776827698
9,9,-12.169897534044159,-12.411798713915625,-12.313780262627791
10,10,-12.136410788503893,-12.396551649287215,-12.291132666754795
11,11,-12.103898229610593,-12.382415490157907,-12.26953928426901
12,12,-12.073919307492908,-12.370951415532868,-12.250560599410056
13,13,-12.049532127195022,-12.36521928976959,-12.237255770332043
14,14,-12.017692053271809,-12.35217626785675,-12.21658123415226
15,15,-11.984032300258907,-12.337457386586621,-12.194171297888152
16,16,-11.966606232713527,-12.339117865317386,-12.18808043897884
17,17,-11.930067858210412,-12.321813599710392,-12.162963798776119
18,18,-11.895109154046176,-12.306238489196279,-12.139514509758657
19,19,-11.865205811393162,-12.295870181911647,-12.12120944021107
20,20,-11.853071459275638,-12.303424299479921,-12.120763418741237
21,21,-11.815891150958437,-12.286087924227074,-12.095362721226538
22,22,-11.779938912244036,-12.27013714832905,-12.071282619685608
23,23,-11.789539458980506,-12.299898792194021,-12.09284910037867
24,24,-11.876005114989619,-12.406687323289562,-12.191375782346379
25,25,-11.84488948880988,-12.396058533810347,-12.172417594782619
26,26,-11.81277929850334,-12.384601366436035,-12.152562602490823
27,27,-11.785921029730181,-12.378564573384255,-12.138058664628542
28,28,-11.75069863127073,-12.364334412939227,-12.115291130920694
29,29,-11.7386557972056,-12.373456932667695,-12.115805124553004
30,30,-11.702879396262343,-12.359021399831494,-12.092688972254829
31,31,-11.673099362500928,-12.350760193170146,-12.075674095744592
32,32,-11.640391397349083,-12.339751506065518,-12.055837714549787
33,33,-11.620923055475492,-12.342165433577684,-12.049348932690439
34,34,-11.58381151657506,-12.327121745427302,-12.025326511301323
35,35,-11.549683359921758,-12.315249661781253,-12.004398644049438
36,36,-11.508633042534443,-12.296646332688113,-11.976661436193249
37,37,-11.466112246062533,-12.276766186271649,-11.947568252391704
38,38,-11.424697715850746,-12.258188769142896,-11.91969755672348
39,39,-11.38481071313318,-12.241338199982389,-11.893472365867918
40,40,-11.34377926425457,-12.223545420191936,-11.866222499346847
41,41,-11.310360764104434,-12.21357079880305,-11.8467071840144
42,42,-11.267217535258064,-12.194079693137548,-11.817590614290143
43,43,-11.234620748980964,-12.185346371378591,-11.799145874293712
44,44,-11.194915971515275,-12.169719560472299,-11.773720485301027
45,45,-11.147704934741498,-12.146804218455047,-11.740918177617075
46,46,-11.10532300091847,-12.128939000911195,-11.713076356569971
47,47,-11.065088423873707,-12.11344552393521,-11.687515365000188
48,48,-11.017164804067248,-12.090490821023316,-11.654400939670058
49,49,-10.978362370421447,-12.076888626789147,-11.630545494488002
50,50,-10.94169380947135,-12.065655208060106,-11.608963951104188
