,p,BIC,AIC,HQC
0,0,-11.03376821087225,-11.117393584832211,-11.083538025554798
1,1,-11.90226109595936,-12.0029687746844,-11.962193428417816
2,2,-12.197205304155762,-12.315117711957017,-12.26737166031185
3,3,-12.186892664740341,-12.322133708840026,-12.267365432051223
4,4,-12.222777460512471,-12.375472556076273,-12.313629923420024
5,5,-12.238822824184194,-12.409098919893442,-12.34012917991595
6,6,-12.212042171333827,-12.40002777551154,-12.323877546065436
7,7,-12.217802553648418,-12.423627760953794,-12.34024301903784
8,8,-12.190318997920688,-12.414115516627014,-12.32344158802465
9,9,-12.158909380477636,-12.400810560349102,-12.302792109061269
10,10,-12.12517933318955,-12.385320193972872,-12.279901211440452
11,11,-12.092790335638233,-12.371307596185547,-12.25843139029665
12,12,-12.062571313710352,-12.359603421750313,-12.2392126056275
13,13,-12.038639225463182,-12.35432638803775,-12.226362868600203
14,14,-12.007974011539606,-12.342458226124547,-12.206863192420057
15,15,-11.975439636434146,-12.32886472276186,-12.185578634063392
16,16,-11.959888496390388,-12.332400128994246,-12.1813627026557
17,17,-11.923575997655915,-12.315321739155895,-12.156471938221621
18,18,-11.888188788380443,-12.299318123530545,-12.132594144092923
19,19,-11.857606349797223,-12.288270720315708,-12.11360997861513
20,20,-11.84353580274226,-12.293888642946543,-12.111227762207859
21,21,-11.8060741704699,-12.276270943738536,-12.085545740738
22,22,-11.770461833271712,-12.260660069356726,-12.061805540713284
23,23,-11.777187344472743,-12.287546677686258,-12.080496985870907
24,24,-11.867811885189424,-12.398494093489367,-12.183182552546183
25,25,-11.836025514638866,-12.387194559639333,-12.163553620611605
26,26,-11.803998940795749,-12.375821008728444,-12.143782244783232
27,27,-11.776315554355264,-12.368959098009338,-12.128453189253625
28,28,-11.740374036412797,-12.354009818081295,-12.104966536062761
29,29,-11.726711973504829,-12.361513108966923,-12.103861300852232
30,30,-11.691033531495947,-12.347175535065098,-12.080843107488432
31,31,-11.660601963803337,-12.338262794472556,-12.063176697047002
32,32,-11.62865580501607,-12.328015913732505,-12.044102122216774
33,33,-11.606977602724637,-12.328219980826827,-12.035403479939584
34,34,-11.570173569140913,-12.313483797993154,-12.011688563867175
35,35,-11.53661504961616,-12.302181351475655,-11.99133033374384
36,36,-11.495985833553535,-12.283999123707204,-11.96401422721234
37,37,-11.454057665730588,-12.264711605939704,-11.93551367205976
38,38,-11.412715437548115,-12.246206490840265,-11.90771527842085
39,39,-11.373063512920297,-12.229590999769504,-11.881725165655034
40,40,-11.331999086177252,-12.211765242114618,-11.854442321269529
41,41,-11.300505546730836,-12.203715581429451,-11.836851966640802
42,42,-11.257395546030388,-12.184257703909871,-11.807768625062467
43,43,-11.22366706362233,-12.174392686019956,-11.788192188935078
44,44,-11.184470252500205,-12.159273841457228,-11.763274766285956
45,45,-11.137209805405012,-12.136309089118562,-11.73042304828059
46,46,-11.095408702984557,-12.119024702977283,-11.703162058636059
47,47,-11.054828145733671,-12.103185245795174,-11.677255086860152
48,48,-11.007299561998746,-12.080625578954814,-11.644535697601556
49,49,-10.968601748003238,-12.067128004370938,-11.620784872069793
50,50,-10.930953480580559,-12.054914879169315,-11.598223622213398
