,p,BIC,AIC,HQC
0,0,-11.039380155642162,-11.123005529602123,-11.08914997032471
1,1,-11.915748362153609,-12.016456040878648,-11.975680694612064
2,2,-12.209098949154841,-12.327011356956096,-12.279265305310929
3,3,-12.200579931202803,-12.335820975302488,-12.281052698513685
4,4,-12.24622568746174,-12.398920783025542,-12.337078150369292
5,5,-12.26851112309828,-12.438787218807528,-12.369817478830036
6,6,-12.241774496703135,-12.429760100880847,-12.353609871434744
7,7,-12.257808864149244,-12.463634071454619,-12.380249329538666
8,8,-12.234789757887047,-12.458586276593373,-12.367912347991009
9,9,-12.20740530718581,-12.449306487057276,-12.351288035769443
10,10,-12.175688183187575,-12.435829043970896,-12.330410061438476
11,11,-12.143828075509074,-12.422345336056388,-12.309469130167491
12,12,-12.114544188850273,-12.411576296890233,-12.291185480767421
13,13,-12.089837239907027,-12.405524402481594,-12.277560883044048
14,14,-12.056391593813839,-12.39087580839878,-12.25528077469429
15,15,-12.021391357659564,-12.374816443987278,-12.23153035528881
16,16,-12.002164308808062,-12.37467594141192,-12.223638515073375
17,17,-11.96529500929425,-12.35704075079423,-12.198190949859956
18,18,-11.931167222210323,-12.342296557360426,-12.175572577922804
19,19,-11.902434140501882,-12.333098511020367,-12.15843776931979
20,20,-11.894125818737745,-12.344478658942029,-12.161817778203345
21,21,-11.85774381489663,-12.327940588165266,-12.13721538516473
22,22,-11.82150020453644,-12.311698440621454,-12.112843911978011
23,23,-11.837849461310446,-12.348208794523961,-12.14115910270861
24,24,-11.929467982606896,-12.46015019090684,-12.244838649963656
25,25,-11.898249893709641,-12.449418938710108,-12.22577799968238
26,26,-11.867843573679554,-12.43966564161225,-12.207626877667037
27,27,-11.839759231953218,-12.432402775607292,-12.191896866851579
28,28,-11.80563133751936,-12.419267119187857,-12.170223837169324
29,29,-11.796303057359497,-12.431104192821591,-12.1734523847069
30,30,-11.761920512206993,-12.418062515776144,-12.151730088199479
31,31,-11.735827327720877,-12.413488158390095,-12.138402060964541
32,32,-11.702145542023434,-12.40150565073987,-12.117591859224138
33,33,-11.688635700469204,-12.409878078571396,-12.11706157768415
34,34,-11.651835063163185,-12.395145292015426,-12.093350057889447
35,35,-11.61695841056211,-12.382524712421606,-12.07167369468979
36,36,-11.576141037742115,-12.364154327895784,-12.04416943140092
37,37,-11.532872359772032,-12.34352629998115,-12.014328366101205
38,38,-11.491904059574317,-12.325395112866467,-11.986903900447052
39,39,-11.450936923011502,-12.30746440986071,-11.95959857574624
40,40,-11.411541109667477,-12.291307265604843,-11.933984344759754
41,41,-11.379393724683917,-12.282603759382532,-11.915740144593883
42,42,-11.336501557046967,-12.26336371492645,-11.886874636079046
43,43,-11.311509289686104,-12.26223491208373,-11.876034414998852
44,44,-11.271492702929232,-12.246296291886255,-11.850297216714983
45,45,-11.224336964354004,-12.223436248067554,-11.817550207229582
46,46,-11.179323675129174,-12.2029396751219,-11.787077030780676
47,47,-11.142075180258624,-12.190432280320127,-11.764502121385105
48,48,-11.093349609453274,-12.166675626409342,-11.730585745056084
49,49,-11.05641100501347,-12.15493726138117,-11.708594129080025
50,50,-11.016139660262281,-12.140101058851037,-11.68340980189512
