,p,BIC,AIC,HQC
0,0,-11.075342543096067,-11.158967917056028,-11.125112357778615
1,1,-11.896996373845667,-11.997704052570706,-11.956928706304122
2,2,-12.194912141227054,-12.312824549028308,-12.265078497383142
3,3,-12.184128908092271,-12.319369952191956,-12.264601675403153
4,4,-12.212938847505574,-12.365633943069376,-12.303791310413127
5,5,-12.223012664851028,-12.393288760560276,-12.324319020582784
6,6,-12.197159930447206,-12.385145534624918,-12.308995305178815
7,7,-12.19781918232437,-12.403644389629743,-12.32025964771379
8,8,-12.167992235880899,-12.391788754587225,-12.301114825984861
9,9,-12.134871063178734,-12.3767722430502,-12.278753791762366
10,10,-12.101805422982773,-12.361946283766095,-12.256527301233675
11,11,-12.071000638899829,-12.349517899447143,-12.236641693558246
12,12,-12.039669963313216,-12.336702071353177,-12.216311255230364
13,13,-12.01596586031723,-12.331653022891798,-12.203689503454251
14,14,-11.986825690186466,-12.321309904771407,-12.185714871066917
15,15,-11.95569849926597,-12.309123585593685,-12.165837496895216
16,16,-11.941394410327671,-12.31390604293153,-12.162868616592984
17,17,-11.905121695936618,-12.296867437436598,-12.138017636502324
18,18,-11.869938273546266,-12.281067608696368,-12.114343629258746
19,19,-11.840286180589935,-12.27095055110842,-12.096289809407843
20,20,-11.824763458316264,-12.275116298520548,-12.092455417781864
21,21,-11.78753020322216,-12.257726976490796,-12.06700177349026
22,22,-11.753127639416482,-12.243325875501496,-12.044471346858053
23,23,-11.758242471866842,-12.268601805080356,-12.061552113265005
24,24,-11.849492110534177,-12.38017431883412,-12.164862777890937
25,25,-11.817992373775626,-12.369161418776093,-12.145520479748365
26,26,-11.783151225976864,-12.35497329390956,-12.122934529964347
27,27,-11.758167587766412,-12.350811131420485,-12.110305222664772
28,28,-11.723407290321049,-12.337043071989546,-12.087999789971013
29,29,-11.71341101255537,-12.348212148017465,-12.090560339902774
30,30,-11.675619392675934,-12.331761396245085,-12.065428968668419
31,31,-11.64557769165904,-12.323238522328259,-12.048152424902705
32,32,-11.610093844836877,-12.309453953553312,-12.025540162037581
33,33,-11.597215083536803,-12.318457461638992,-12.02564096075175
34,34,-11.561612307366675,-12.304922536218916,-12.003127302092937
35,35,-11.524666532629835,-12.29023283448933,-11.979381816757515
36,36,-11.483274982985831,-12.2712882731395,-11.951303376644637
37,37,-11.439378643102298,-12.250032583311416,-11.920834649431471
38,38,-11.397411553494463,-12.230902606786612,-11.892411394367198
39,39,-11.35460040900669,-12.211127895855897,-11.863262061741427
40,40,-11.312017470354267,-12.191783626291633,-11.834460705446544
41,41,-11.281778664450712,-12.184988699149327,-11.818125084360679
42,42,-11.2524913846753,-12.179353542554784,-11.80286446370738
